bgc_id,GCF,class,genome_id,contig,start,end,product,contig_edge
BGC0001942.1,1815;1873,NRPS,NA,NA,NA,NA,NA,NA
BGC0001943.1,1816,NRPS,NA,NA,NA,NA,NA,NA
BGC0001944.1,1817;1421,PKSI,NA,NA,NA,NA,NA,NA
BGC0001945.1,1818;1886,NRPS,NA,NA,NA,NA,NA,NA
BGC0001946.1,1538;1819,Others,NA,NA,NA,NA,NA,NA
BGC0001947.1,1820,Others,NA,NA,NA,NA,NA,NA
BGC0001948.1,1821;1858,Others,NA,NA,NA,NA,NA,NA
BGC0001949.1,1822;1847,Others,NA,NA,NA,NA,NA,NA
BGC0001950.1,1824;1826;1823,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001951.1,1824;1826;1823,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001952.1,1825;1826;1823,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001953.1,1825;1826;1823,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001954.1,1827;1183,PKSI,NA,NA,NA,NA,NA,NA
BGC0001955.1,435;1828;1364,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001956.1,1829;1831,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001957.1,1830;1831,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001958.1,1830;1831,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001959.1,1832;1846,Others,NA,NA,NA,NA,NA,NA
BGC0001960.1,1833;1899,PKSother,NA,NA,NA,NA,NA,NA
BGC0001961.1,1834;1886,NRPS,NA,NA,NA,NA,NA,NA
BGC0001962.1,1835;1905,PKSother,NA,NA,NA,NA,NA,NA
BGC0001963.1,1836;963;1895,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001964.1,1837,PKSother,NA,NA,NA,NA,NA,NA
BGC0001965.1,1838,Others,NA,NA,NA,NA,NA,NA
BGC0001966.1,1839;1897;973;1865,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001967.1,1840;1886;1848,Others,NA,NA,NA,NA,NA,NA
BGC0001968.1,1841;1848,NRPS,NA,NA,NA,NA,NA,NA
BGC0001969.1,1842;1499,Terpene,NA,NA,NA,NA,NA,NA
BGC0001970.1,1843;1844,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001971.1,1843;1844,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001972.1,1845;1846,Others,NA,NA,NA,NA,NA,NA
BGC0001973.1,1845;1846,Others,NA,NA,NA,NA,NA,NA
BGC0001974.1,1847,Others,NA,NA,NA,NA,NA,NA
BGC0001975.1,1848,Others,NA,NA,NA,NA,NA,NA
BGC0001976.1,1849;1850,PKSI,NA,NA,NA,NA,NA,NA
BGC0001977.1,1849;1850,PKSI,NA,NA,NA,NA,NA,NA
BGC0001978.1,1851,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001979.1,1852;1899;254,Others,NA,NA,NA,NA,NA,NA
BGC0001980.1,1407;1853,NRPS,NA,NA,NA,NA,NA,NA
BGC0001982.1,1754;1854,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001983.1,1855;2037,Others,NA,NA,NA,NA,NA,NA
BGC0001984.1,1856;1875,NRPS,NA,NA,NA,NA,NA,NA
BGC0001985.1,1857,Others,NA,NA,NA,NA,NA,NA
BGC0001986.1,1858,Others,NA,NA,NA,NA,NA,NA
BGC0001987.1,1859;1880,Others,NA,NA,NA,NA,NA,NA
BGC0001988.1,1860;1479,PKSI,NA,NA,NA,NA,NA,NA
BGC0001989.1,1861;1868,Others,NA,NA,NA,NA,NA,NA
BGC0001990.1,1862,Others,NA,NA,NA,NA,NA,NA
BGC0001991.1,1863;1953,Others,NA,NA,NA,NA,NA,NA
BGC0001992.1,1864;2011,Others,NA,NA,NA,NA,NA,NA
BGC0001993.1,1865;382,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0001994.1,1866;2039,Others,NA,NA,NA,NA,NA,NA
BGC0001995.1,1867;1499,Terpene,NA,NA,NA,NA,NA,NA
BGC0001996.1,1868,Others,NA,NA,NA,NA,NA,NA
BGC0001997.1,1869;884,Terpene,NA,NA,NA,NA,NA,NA
BGC0001998.1,1870;1018,PKSI,NA,NA,NA,NA,NA,NA
BGC0001999.1,1871;1873,NRPS,NA,NA,NA,NA,NA,NA
BGC0002000.1,220;1899,PKSother,NA,NA,NA,NA,NA,NA
BGC0002001.1,1873;973;1897,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0002002.1,1874;2022,Others,NA,NA,NA,NA,NA,NA
BGC0002003.1,1875,NRPS,NA,NA,NA,NA,NA,NA
BGC0002004.1,1876;2010,RiPPs,NA,NA,NA,NA,NA,NA
BGC0002005.1,1877;2031,Others,NA,NA,NA,NA,NA,NA
BGC0002006.1,1878;1437,RiPPs,NA,NA,NA,NA,NA,NA
BGC0002007.1,1879;1890,Terpene,NA,NA,NA,NA,NA,NA
BGC0002008.1,1880,Others,NA,NA,NA,NA,NA,NA
BGC0002009.1,1881;1904,Others,NA,NA,NA,NA,NA,NA
BGC0002010.1,1882;888;2028,Others,NA,NA,NA,NA,NA,NA
BGC0002011.1,1883;1409;1895,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0002012.1,220;1899,PKSother,NA,NA,NA,NA,NA,NA
BGC0002013.1,1885;1113,RiPPs,NA,NA,NA,NA,NA,NA
BGC0002014.1,1886;1904,Others,NA,NA,NA,NA,NA,NA
BGC0002015.1,1887,RiPPs,NA,NA,NA,NA,NA,NA
BGC0002016.1,1654;1899,PKSother,NA,NA,NA,NA,NA,NA
BGC0002018.1,1889;1907,Others,NA,NA,NA,NA,NA,NA
BGC0002019.1,1890,Terpene,NA,NA,NA,NA,NA,NA
BGC0002020.1,1891;2015,Others,NA,NA,NA,NA,NA,NA
BGC0002021.1,1892;1899,PKSother,NA,NA,NA,NA,NA,NA
BGC0002022.1,1893,PKSI,NA,NA,NA,NA,NA,NA
BGC0002023.1,1372;1894,RiPPs,NA,NA,NA,NA,NA,NA
BGC0002024.1,1895,PKSother,NA,NA,NA,NA,NA,NA
BGC0002025.1,1896;1897;969,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0002026.1,1897;973,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0002027.1,1385;1898,RiPPs,NA,NA,NA,NA,NA,NA
BGC0002028.1,1899,PKSother,NA,NA,NA,NA,NA,NA
BGC0002029.1,844;1900,Others,NA,NA,NA,NA,NA,NA
BGC0002030.1,1744;1901,PKSI,NA,NA,NA,NA,NA,NA
BGC0002031.1,1902;1904,Others,NA,NA,NA,NA,NA,NA
BGC0002032.1,56;1903,PKSI,NA,NA,NA,NA,NA,NA
BGC0002033.1,1904;1804,Others,NA,NA,NA,NA,NA,NA
BGC0002034.1,1905,PKSother,NA,NA,NA,NA,NA,NA
BGC0002035.1,1906;999;1910,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0002036.1,1907,Others,NA,NA,NA,NA,NA,NA
BGC0002055.1,1908;1462,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0002056.1,1909;1910;945,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
BGC0002057.1,1910;1462,PKS-NRP_Hybrids,NA,NA,NA,NA,NA,NA
CAIQDA010000006.region001,1932,Terpene,GCA_903870415.1,CAIQDA010000006,0,15293,terpene,TRUE
CAIQDA010000016.region001,2012,RiPPs,GCA_903870415.1,CAIQDA010000016,0,15209,RRE-containing,TRUE
CAIQDA010000275.region001,1913;1931,Others,GCA_903870415.1,CAIQDA010000275,0,19806,ladderane,TRUE
CAITIQ010000060.region001,1914;2035,RiPPs,GCA_903892415.1,CAITIQ010000060,0,6558,RiPP-like,TRUE
CAITIQ010000133.region001,1915;2010,RiPPs,GCA_903892415.1,CAITIQ010000133,0,10034,RiPP-like,TRUE
CAITIQ010000166.region001,1916;2031;997;2028,PKS-NRP_Hybrids,GCA_903892415.1,CAITIQ010000166,2599,38481,NRPS;T1PKS;NRPS-like,TRUE
CAITIQ010000173.region001,1917;2010,RiPPs,GCA_903892415.1,CAITIQ010000173,58094,69108,RiPP-like,FALSE
CAITIQ010000190.region001,1918;1966,RiPPs,GCA_903892415.1,CAITIQ010000190,12626,24744,RiPP-like,FALSE
CAITIQ010000198.region001,1919;1981,Others,GCA_903892415.1,CAITIQ010000198,0,36047,arylpolyene,TRUE
CAITIQ010000323.region001,1920;1980,Terpene,GCA_903892415.1,CAITIQ010000323,22449,50831,terpene,TRUE
CAITIQ010000344.region001,1921;1978,RiPPs,GCA_903892415.1,CAITIQ010000344,258941,282573,lassopeptide;RRE-containing,FALSE
CAITIQ010000373.region001,1922;1970,RiPPs,GCA_903892415.1,CAITIQ010000373,104803,116540,RiPP-like,FALSE
CAITIQ010000421.region001,1923;2031,Others,GCA_903892415.1,CAITIQ010000421,4356,45613,arylpolyene,FALSE
CAITIQ010000501.region001,1924;1932,Terpene,GCA_903892415.1,CAITIQ010000501,14094,35045,terpene,FALSE
CAITIQ010000508.region001,1925;1974,RiPPs,GCA_903892415.1,CAITIQ010000508,1439,12876,RiPP-like,FALSE
CAITIQ010000547.region001,1926;1995;997;2028,PKS-NRP_Hybrids,GCA_903892415.1,CAITIQ010000547,14288,57798,T1PKS;NRPS,TRUE
CAITIQ010000606.region001,1927;1971,NRPS,GCA_903892415.1,CAITIQ010000606,171818,216591,NRPS-like,FALSE
CAITIQ010000634.region001,1928;2025,Others,GCA_903892415.1,CAITIQ010000634,197,42198,arylpolyene,FALSE
CAITIQ010000660.region001,1929;1962,Others,GCA_903892415.1,CAITIQ010000660,14295,55909,phosphonate,FALSE
CAITRC010000132.region001,2012,RiPPs,GCA_903894625.1,CAITRC010000132,0,7756,RRE-containing,TRUE
CAITRC010000316.region001,1913;1931,Others,GCA_903894625.1,CAITRC010000316,0,19282,ladderane,TRUE
CAITRC010000391.region001,1932,Terpene,GCA_903894625.1,CAITRC010000391,0,11811,terpene,TRUE
CAITRC010000500.region001,1933;2022,NRPS,GCA_903894625.1,CAITRC010000500,0,12209,NRPS-like,TRUE
CAITRH010000088.region001,1934;1981,Others,GCA_903894755.1,CAITRH010000088,0,8711,arylpolyene,TRUE
CAITRH010000137.region001,1935;1953,Others,GCA_903894755.1,CAITRH010000137,6229,34615,prodigiosin;butyrolactone,TRUE
CAITRH010000148.region001,1936;1965,RiPPs,GCA_903894755.1,CAITRH010000148,0,19350,RRE-containing,TRUE
CAITRH010000284.region001,1937;2043,Others,GCA_903894755.1,CAITRH010000284,8797,40934,betalactone,FALSE
CAITRH010000373.region001,1938;2015,Others,GCA_903894755.1,CAITRH010000373,0,20618,ladderane,TRUE
CAITRH010000530.region001,1939;1437,RiPPs,GCA_903894755.1,CAITRH010000530,0,4161,ranthipeptide,TRUE
CAITRH010000653.region001,1940;2022,NRPS,GCA_903894755.1,CAITRH010000653,0,17385,NRPS,TRUE
CAITRH010000671.region001,1941;2028,PKS-NRP_Hybrids,GCA_903894755.1,CAITRH010000671,0,12977,T1PKS;NRPS,TRUE
CAITRH010000720.region001,1942;2030,PKSI,GCA_903894755.1,CAITRH010000720,0,38276,T1PKS,TRUE
CAIVJW010000048.region001,1943;1963,PKSother,GCA_903906315.1,CAIVJW010000048,0,31757,hglE-KS,TRUE
CAIVJW010000087.region001,1944,Others,GCA_903906315.1,CAIVJW010000087,0,13210,thioamitides,TRUE
CAIVJW010000123.region001,1945;1971,NRPS,GCA_903906315.1,CAIVJW010000123,40000,68451,NRPS-like,TRUE
CAIVJW010000200.region001,1946;2039,Others,GCA_903906315.1,CAIVJW010000200,3636,33661,arylpolyene,TRUE
CAIVJW010000204.region001,1947;2021,Terpene,GCA_903906315.1,CAIVJW010000204,0,11225,terpene,TRUE
CAIVJW010000277.region001,1948;1965,RiPPs,GCA_903906315.1,CAIVJW010000277,27501,40584,RRE-containing,TRUE
CAIVJW010000308.region001,1949;1959,PKSother,GCA_903906315.1,CAIVJW010000308,6034,49314,T3PKS;PKS-like,FALSE
CAIVJW010000416.region001,1950;2043,Others,GCA_903906315.1,CAIVJW010000416,0,11171,betalactone,TRUE
JABSRN010000002.region001,1951;2028,PKSother,GCA_013214025.1,JABSRN010000002,0,43342,transAT-PKS-like,TRUE
JABSRN010000003.region001,1952;2043,NRPS,GCA_013214025.1,JABSRN010000003,31100,75774,NRPS-like,FALSE
JABSRN010000037.region001,1953;1963,Others,GCA_013214025.1,JABSRN010000037,0,47552,hglE-KS;prodigiosin,TRUE
JABSRN010000118.region001,1954;2000,RiPPs,GCA_013214025.1,JABSRN010000118,3701,17073,RiPP-like,TRUE
JABSRN010000119.region001,1955;1448,RiPPs,GCA_013214025.1,JABSRN010000119,36778,52193,lassopeptide,TRUE
JABSRN010000159.region001,1956;1995,NRPS,GCA_013214025.1,JABSRN010000159,0,26968,NRPS,TRUE
JABSRN010000164.region001,1957;2037,Others,GCA_013214025.1,JABSRN010000164,120053,149471,arylpolyene,TRUE
JADIZX010000001.region001,2085;1958,RiPPs,GCA_016704525.1,JADIZX010000001,702284,713250,RiPP-like,FALSE
JADIZX010000003.region001,2080;1959,PKSother,GCA_016704525.1,JADIZX010000003,87091,128402,PKS-like,FALSE
JADIZX010000003.region002,1960,Terpene,GCA_016704525.1,JADIZX010000003,286382,307312,terpene,FALSE
JADIZX010000014.region001,2081;2015,Others,GCA_016704525.1,JADIZX010000014,573367,646081,ladderane;arylpolyene,FALSE
JADIZX010000015.region001,1962,Others,GCA_016704525.1,JADIZX010000015,28793,70422,phosphonate,FALSE
JADIZX010000016.region001,2082;1963,PKSother,GCA_016704525.1,JADIZX010000016,0,44124,hglE-KS;T1PKS,TRUE
JADIZX010000019.region001,1964;2017,NRPS,GCA_016704525.1,JADIZX010000019,301535,346251,NRPS-like,FALSE
JADIZX010000019.region002,1965,RiPPs,GCA_016704525.1,JADIZX010000019,459239,480838,RRE-containing,FALSE
JADJAJ010000001.region001,2074;1966,RiPPs,GCA_016704335.1,JADJAJ010000001,26780,38976,RiPP-like,FALSE
JADJAJ010000002.region001,2071;1967,NRPS,GCA_016704335.1,JADJAJ010000002,59074,102422,NRPS-like,FALSE
JADJAJ010000002.region002,1968,Terpene,GCA_016704335.1,JADJAJ010000002,104523,125265,terpene,FALSE
JADJAJ010000002.region003,1969,Terpene,GCA_016704335.1,JADJAJ010000002,521484,542420,terpene,FALSE
JADJAJ010000002.region004,2065;1970,RiPPs,GCA_016704335.1,JADJAJ010000002,1021680,1031472,RiPP-like,TRUE
JADJAJ010000018.region001,1971,PKS-NRP_Hybrids,GCA_016704335.1,JADJAJ010000018,23153,75609,PKS-like;NRPS-like,FALSE
JADJAJ010000026.region001,2075;1972,Terpene,GCA_016704335.1,JADJAJ010000026,117567,139577,terpene,FALSE
JADJAJ010000040.region001,1973,Terpene,GCA_016704335.1,JADJAJ010000040,0,16301,terpene,TRUE
JADJAJ010000051.region001,2064;1974,RiPPs,GCA_016704335.1,JADJAJ010000051,488210,496735,RiPP-like,FALSE
JADJAJ010000051.region002,2063;1975,RiPPs,GCA_016704335.1,JADJAJ010000051,667335,678235,RiPP-like,FALSE
JADJAJ010000051.region003,1976,Others,GCA_016704335.1,JADJAJ010000051,1023929,1045741,indole,FALSE
JADJAJ010000053.region001,1977,RiPPs,GCA_016704335.1,JADJAJ010000053,231761,266401,LAP;thiopeptide,FALSE
JADJAJ010000053.region002,1978,RiPPs,GCA_016704335.1,JADJAJ010000053,666721,690406,lassopeptide;RRE-containing,FALSE
JADJAJ010000054.region001,1979,Terpene,GCA_016704335.1,JADJAJ010000054,82484,103459,terpene,FALSE
JADJAJ010000058.region001,1980,Terpene,GCA_016704335.1,JADJAJ010000058,191980,214626,terpene,FALSE
JADJAJ010000079.region001,1981,Others,GCA_016704335.1,JADJAJ010000079,34718,79500,arylpolyene,FALSE
JADJCA010000001.region001,1982;2039,Others,GCA_016703425.1,JADJCA010000001,973352,1018238,arylpolyene;ladderane,FALSE
JADJCA010000001.region002,1983;2015,Others,GCA_016703425.1,JADJCA010000001,1187874,1229149,ladderane,FALSE
JADJCA010000001.region003,1984;2001,RiPPs,GCA_016703425.1,JADJCA010000001,1355984,1366902,RiPP-like,FALSE
JADJCA010000002.region001,1985;2001,RiPPs,GCA_016703425.1,JADJCA010000002,810635,820819,RiPP-like,FALSE
JADJCA010000002.region002,1986;2017,NRPS,GCA_016703425.1,JADJCA010000002,884555,929307,NRPS-like,FALSE
JADJCA010000002.region003,1987;2010,RiPPs,GCA_016703425.1,JADJCA010000002,1125908,1136736,RiPP-like,FALSE
JADJCA010000008.region001,1988;2043,NRPS,GCA_016703425.1,JADJCA010000008,499335,542428,NRPS-like,FALSE
JADJCA010000009.region001,1989;2017,NRPS,GCA_016703425.1,JADJCA010000009,12235,54851,NRPS-like,FALSE
JADJCA010000009.region002,1990;2034,RiPPs,GCA_016703425.1,JADJCA010000009,396216,406651,RiPP-like,FALSE
JADJCA010000011.region001,1991;2005,RiPPs,GCA_016703425.1,JADJCA010000011,165886,176003,RiPP-like,FALSE
JADJCA010000011.region002,1992;499,RiPPs,GCA_016703425.1,JADJCA010000011,303042,325384,lassopeptide,FALSE
JADJCA010000011.region003,1993;2000,RiPPs,GCA_016703425.1,JADJCA010000011,330251,341019,RiPP-like,FALSE
JADJCA010000013.region001,1994;2012,RiPPs,GCA_016703425.1,JADJCA010000013,318172,340398,lassopeptide,FALSE
JADJCA010000015.region001,1995;1524;2028,PKS-NRP_Hybrids,GCA_016703425.1,JADJCA010000015,57801,112732,NRPS;T1PKS,FALSE
JADJCA010000015.region002,1996;1970,RiPPs,GCA_016703425.1,JADJCA010000015,141291,152167,RiPP-like,FALSE
JADJCA010000022.region001,1997;2010,RiPPs,GCA_016703425.1,JADJCA010000022,70824,81691,RiPP-like,FALSE
JADJCA010000023.region001,1998;1373,RiPPs,GCA_016703425.1,JADJCA010000023,16114,26972,RiPP-like,FALSE
JADJCA010000029.region001,1999;2021,Terpene,GCA_016703425.1,JADJCA010000029,327062,348013,terpene,FALSE
JADJKB010000005.region001,2000,RiPPs,GCA_016706225.1,JADJKB010000005,153512,162961,RiPP-like,FALSE
JADJKB010000005.region002,2001,RiPPs,GCA_016706225.1,JADJKB010000005,812729,823596,RiPP-like,FALSE
JADJKB010000014.region001,2002;2007,PKSother,GCA_016706225.1,JADJKB010000014,51250,104499,hglE-KS,FALSE
JADJKB010000021.region001,2003,RiPPs,GCA_016706225.1,JADJKB010000021,276418,298382,LAP,FALSE
JADJKB010000021.region002,2004;2038,Terpene,GCA_016706225.1,JADJKB010000021,690948,715648,terpene,FALSE
JADJKB010000021.region003,2005;2043,Others,GCA_016706225.1,JADJKB010000021,813728,858465,NRPS-like;RiPP-like,FALSE
JADJKB010000025.region001,2006;2039,Others,GCA_016706225.1,JADJKB010000025,554503,598525,arylpolyene,FALSE
JADJQX010000001.region001,2007,PKSother,GCA_016712525.1,JADJQX010000001,1061245,1108148,T1PKS;hglE-KS,FALSE
JADJQX010000001.region002,2008;2046,Others,GCA_016712525.1,JADJQX010000001,1473993,1496028,redox-cofactor,FALSE
JADJQX010000001.region003,2009;2028,PKSother,GCA_016712525.1,JADJQX010000001,1590799,1637573,hglE-KS,FALSE
JADJQX010000001.region004,2010,RiPPs,GCA_016712525.1,JADJQX010000001,2600280,2611066,RiPP-like,FALSE
JADJQX010000006.region001,2011,Others,GCA_016712525.1,JADJQX010000006,149478,191260,phosphonate,FALSE
JADJQX010000007.region001,2012,RiPPs,GCA_016712525.1,JADJQX010000007,92727,112991,RRE-containing,FALSE
JADJQX010000007.region002,2013;1958,RiPPs,GCA_016712525.1,JADJQX010000007,491930,502857,RiPP-like,FALSE
JADJQX010000007.region003,2014;2039,Others,GCA_016712525.1,JADJQX010000007,668801,710727,arylpolyene,FALSE
JADJQX010000007.region004,2081;2015,Others,GCA_016712525.1,JADJQX010000007,738810,780058,ladderane,FALSE
JADJQX010000008.region001,2016;2021,Terpene,GCA_016712525.1,JADJQX010000008,487377,508295,terpene,FALSE
JADJQX010000008.region002,2017,NRPS,GCA_016712525.1,JADJQX010000008,1258440,1303165,NRPS-like,FALSE
JADJRH010000001.region001,2018;2043,NRPS,GCA_016712345.1,JADJRH010000001,1646547,1690424,NRPS-like,FALSE
JADJRH010000001.region002,2019;2012,RiPPs,GCA_016712345.1,JADJRH010000001,1904184,1924460,RRE-containing,FALSE
JADJRH010000001.region003,2020;488,RiPPs,GCA_016712345.1,JADJRH010000001,2540744,2563918,lanthipeptide-class-ii,FALSE
JADJRH010000001.region004,2021,Terpene,GCA_016712345.1,JADJRH010000001,2805988,2826975,terpene,FALSE
JADJRH010000001.region005,2022,NRPS,GCA_016712345.1,JADJRH010000001,3293628,3339913,NRPS,FALSE
JADJRH010000001.region006,2023,Others,GCA_016712345.1,JADJRH010000001,3744786,3786475,phosphonate,FALSE
JADJRH010000001.region007,2024;2034,RiPPs,GCA_016712345.1,JADJRH010000001,4125590,4136409,RiPP-like,FALSE
JADJRH010000001.region008,2025,Others,GCA_016712345.1,JADJRH010000001,4226871,4268983,ladderane,FALSE
JADJRH010000001.region009,2026;1648,PKSI,GCA_016712345.1,JADJRH010000001,4955917,5014142,T1PKS,FALSE
JADJRH010000002.region001,2027;2157,Terpene,GCA_016712345.1,JADJRH010000002,538378,560253,terpene,FALSE
JADJRH010000011.region001,2028;2031;1524,PKS-NRP_Hybrids,GCA_016712345.1,JADJRH010000011,768578,819535,NRPS;T1PKS,FALSE
JADJRH010000011.region002,2029;2031,NRPS,GCA_016712345.1,JADJRH010000011,1308882,1349990,NRPS-like,FALSE
JADJRH010000011.region003,2030,PKSI,GCA_016712345.1,JADJRH010000011,1750357,1797541,T1PKS,FALSE
JADJRH010000011.region004,2031;1018;490,Others,GCA_016712345.1,JADJRH010000011,2006292,2094973,NRPS-like;T1PKS;lanthipeptide-class-ii,FALSE
JADJRH010000011.region005,2032;2157,Terpene,GCA_016712345.1,JADJRH010000011,2178715,2198815,terpene,FALSE
JADJRH010000011.region006,2033,Terpene,GCA_016712345.1,JADJRH010000011,2204596,2225691,terpene,FALSE
JADJRH010000011.region007,2034,RiPPs,GCA_016712345.1,JADJRH010000011,4346036,4352478,RiPP-like,FALSE
JADJRH010000011.region008,2035,RiPPs,GCA_016712345.1,JADJRH010000011,4545641,4556538,RiPP-like,FALSE
JADJRH010000011.region009,2036;2039,Others,GCA_016712345.1,JADJRH010000011,4567860,4611589,arylpolyene,FALSE
JADJRH010000011.region010,2037,Others,GCA_016712345.1,JADJRH010000011,5110253,5151864,arylpolyene,FALSE
JADJWW010000012.region001,2038,Terpene,GCA_016716175.1,JADJWW010000012,0,18853,terpene,TRUE
JADJWW010000016.region001,2039,Others,GCA_016716175.1,JADJWW010000016,269907,313920,arylpolyene,FALSE
JADJWW010000017.region001,2040;1113,RiPPs,GCA_016716175.1,JADJWW010000017,457936,479888,LAP,FALSE
JADJWW010000018.region001,2001,RiPPs,GCA_016716175.1,JADJWW010000018,7443,18310,RiPP-like,FALSE
JADJWW010000019.region001,2042;1965,RiPPs,GCA_016716175.1,JADJWW010000019,210138,230387,RRE-containing,FALSE
JADJWW010000021.region001,2043;2005,Others,GCA_016716175.1,JADJWW010000021,1482086,1527370,RiPP-like;NRPS-like,FALSE
JADJWW010000021.region002,2044;2000,RiPPs,GCA_016716175.1,JADJWW010000021,1624936,1635920,RiPP-like,FALSE
JADJXL010000001.region001,2045,PKSother,GCA_016715885.1,JADJXL010000001,174133,215252,T3PKS,FALSE
JADJXL010000001.region002,2046,Others,GCA_016715885.1,JADJXL010000001,463663,485779,redox-cofactor,FALSE
JADJXL010000003.region001,2047;2035,RiPPs,GCA_016715885.1,JADJXL010000003,257568,268426,RiPP-like,FALSE
JADJXL010000004.region001,2048;2001,RiPPs,GCA_016715885.1,JADJXL010000004,210920,221763,RiPP-like,FALSE
JADJXL010000006.region001,2049;795,Others,GCA_016715885.1,JADJXL010000006,35424,76672,ladderane,FALSE
JADJXL010000012.region001,2050;647,Terpene,GCA_016715885.1,JADJXL010000012,75058,91811,terpene,TRUE
JADJXL010000015.region001,2051;1753,NRPS,GCA_016715885.1,JADJXL010000015,543037,592304,NRPS,FALSE
JADJXL010000015.region002,2052;2096,PKSI,GCA_016715885.1,JADJXL010000015,678888,759056,T1PKS,FALSE
JADJXL010000015.region003,2053;552,RiPPs,GCA_016715885.1,JADJXL010000015,779857,790667,RiPP-like,FALSE
JADJXL010000015.region004,2054;2164,NRPS,GCA_016715885.1,JADJXL010000015,951296,996048,NRPS-like,FALSE
JADJXL010000018.region001,2055;2160,Terpene,GCA_016715885.1,JADJXL010000018,57304,78283,terpene,FALSE
JADJXL010000018.region002,2056;1437,RiPPs,GCA_016715885.1,JADJXL010000018,615257,639176,lassopeptide,FALSE
JADJXL010000020.region001,2057;2163,Others,GCA_016715885.1,JADJXL010000020,363963,406066,ladderane,FALSE
JADJXL010000020.region002,2058;563,RiPPs,GCA_016715885.1,JADJXL010000020,1248484,1268691,microviridin,FALSE
JADJXL010000022.region001,2059;1941;931,PKS-NRP_Hybrids,GCA_016715885.1,JADJXL010000022,274314,323257,NRPS;T1PKS,FALSE
JADJXL010000025.region001,2060;2174,Others,GCA_016715885.1,JADJXL010000025,1073000,1117924,arylpolyene;ladderane,FALSE
JADJXL010000028.region001,2061;1102;1101;1103,PKS-NRP_Hybrids,GCA_016715885.1,JADJXL010000028,163230,241035,T3PKS;NRPS-like;T1PKS,FALSE
JADJXL010000028.region002,2062;1103,PKSother,GCA_016715885.1,JADJXL010000028,306019,346556,hglE-KS,FALSE
JADJYE010000001.region001,2063;1975,RiPPs,GCA_016719945.1,JADJYE010000001,307994,317423,RiPP-like,FALSE
JADJYE010000001.region002,2064;1974,RiPPs,GCA_016719945.1,JADJYE010000001,483018,494470,RiPP-like,FALSE
JADJYE010000002.region001,2065;1970,RiPPs,GCA_016719945.1,JADJYE010000002,234131,244986,RiPP-like,FALSE
JADJYE010000002.region002,1969,Terpene,GCA_016719945.1,JADJYE010000002,723033,743969,terpene,FALSE
JADJYE010000003.region001,1978,RiPPs,GCA_016719945.1,JADJYE010000003,22556,46306,RRE-containing;lassopeptide,FALSE
JADJYE010000003.region002,1977,RiPPs,GCA_016719945.1,JADJYE010000003,445302,479943,thiopeptide;LAP,FALSE
JADJYE010000006.region001,1980,Terpene,GCA_016719945.1,JADJYE010000006,122924,145570,terpene,FALSE
JADJYE010000006.region002,1981,Others,GCA_016719945.1,JADJYE010000006,443857,488640,arylpolyene,FALSE
JADJYE010000007.region001,2071;1967,NRPS,GCA_016719945.1,JADJYE010000007,2892,46240,NRPS-like,FALSE
JADJYE010000007.region002,1968,Terpene,GCA_016719945.1,JADJYE010000007,48302,69244,terpene,FALSE
JADJYE010000013.region001,2073;1976,Others,GCA_016719945.1,JADJYE010000013,24081,45893,indole,FALSE
JADJYE010000016.region001,2074;1966,RiPPs,GCA_016719945.1,JADJYE010000016,27156,39352,RiPP-like,FALSE
JADJYE010000030.region001,2075;1972,Terpene,GCA_016719945.1,JADJYE010000030,65791,87801,terpene,FALSE
JADJYE010000032.region001,1979,Terpene,GCA_016719945.1,JADJYE010000032,0,18751,terpene,TRUE
JADJYE010000033.region001,1971,PKS-NRP_Hybrids,GCA_016719945.1,JADJYE010000033,116540,168996,PKS-like;NRPS-like,FALSE
JADJYE010000040.region001,1973,Terpene,GCA_016719945.1,JADJYE010000040,55487,77425,terpene,FALSE
