study,genome_id,contig,complete,type,iterative,contig_edge,product,bgc_id,location_start,location_end,author
Liu_et_al_2021,HK-STAS-KSB1-1,HK-STAS-KSB1-1_3,FALSE,pks,FALSE,TRUE,hglE-KS,HK-STAS-KSB1-1_3.region001,1061127,1062564,Liu
Liu_et_al_2021,HK-STAS-KSB1-1,HK-STAS-KSB1-1_3,FALSE,unknown,FALSE,TRUE,hglE-KS,HK-STAS-KSB1-1_3.region001,1063350,1063557,Liu
Liu_et_al_2021,HK-STAS-KSB1-1,HK-STAS-KSB1-1_3,FALSE,unknown,FALSE,TRUE,hglE-KS,HK-STAS-KSB1-1_3.region001,1063647,1063854,Liu
Liu_et_al_2021,HK-STAS-KSB1-1,HK-STAS-KSB1-1_3,FALSE,pks,TRUE,TRUE,hglE-KS,HK-STAS-KSB1-1_3.region001,1063944,1065279,Liu
Liu_et_al_2021,HK-STAS-KSB1-1,HK-STAS-KSB1-1_3,FALSE,pks,FALSE,TRUE,hglE-KS,HK-STAS-KSB1-1_3.region001,1066404,1069077,Liu
Liu_et_al_2021,HK-STAS-KSB1-2,HK-STAS-KSB1-2_5,FALSE,pks,FALSE,FALSE,hglE-KS,HK-STAS-KSB1-2_5.region001,48801,51486,Liu
Liu_et_al_2021,HK-STAS-KSB1-2,HK-STAS-KSB1-2_5,FALSE,pks,TRUE,FALSE,hglE-KS,HK-STAS-KSB1-2_5.region001,52536,54204,Liu
Liu_et_al_2021,HK-STAS-KSB1-2,HK-STAS-KSB1-2_5,FALSE,unknown,FALSE,FALSE,hglE-KS,HK-STAS-KSB1-2_5.region001,54324,54528,Liu
Liu_et_al_2021,HK-STAS-KSB1-2,HK-STAS-KSB1-2_5,FALSE,unknown,FALSE,FALSE,hglE-KS,HK-STAS-KSB1-2_5.region001,54648,54852,Liu
Liu_et_al_2021,HK-STAS-KSB1-2,HK-STAS-KSB1-2_5,FALSE,unknown,FALSE,FALSE,hglE-KS,HK-STAS-KSB1-2_5.region001,54963,55167,Liu
Liu_et_al_2021,HK-STAS-KSB1-2,HK-STAS-KSB1-2_5,FALSE,pks,FALSE,FALSE,hglE-KS,HK-STAS-KSB1-2_5.region001,56019,57342,Liu
Liu_et_al_2021,HK-STAS-MYXO-1,HK-STAS-MYXO-1_3,FALSE,nrps,FALSE,TRUE,arylpolyene,HK-STAS-MYXO-1_3.region001,14678,15710,Liu
Liu_et_al_2021,HK-STAS-MYXO-1,HK-STAS-MYXO-1_3,FALSE,unknown,FALSE,TRUE,arylpolyene,HK-STAS-MYXO-1_3.region001,16437,16617,Liu
Liu_et_al_2021,HK-STAS-MYXO-1,HK-STAS-MYXO-1_5,FALSE,unknown,FALSE,FALSE,T1PKS,HK-STAS-MYXO-1_5.region001,60148,61471,Liu
Liu_et_al_2021,HK-STAS-MYXO-1,HK-STAS-MYXO-1_5,FALSE,unknown,FALSE,FALSE,T1PKS,HK-STAS-MYXO-1_5.region001,62793,62964,Liu
Liu_et_al_2021,HK-STAS-MYXO-1,HK-STAS-MYXO-1_5,FALSE,pks,FALSE,FALSE,T1PKS,HK-STAS-MYXO-1_5.region001,63046,67183,Liu
Liu_et_al_2021,HK-STAS-MYXO-1,HK-STAS-MYXO-1_38,FALSE,pks,FALSE,TRUE,NRPS-like,HK-STAS-MYXO-1_38.region001,13188,13674,Liu
Liu_et_al_2021,HK-STAS-MYXO-1,HK-STAS-MYXO-1_38,FALSE,unknown,FALSE,TRUE,NRPS-like,HK-STAS-MYXO-1_38.region001,16077,17967,Liu
Liu_et_al_2021,HK-STAS-MYXO-10,HK-STAS-MYXO-10_1,TRUE,nrps,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-10_1.region001,1172861,1175057,Liu
Liu_et_al_2021,HK-STAS-MYXO-10,HK-STAS-MYXO-10_3,TRUE,nrps,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-10_3.region002,380863,383257,Liu
Liu_et_al_2021,HK-STAS-MYXO-10,HK-STAS-MYXO-10_3,FALSE,pks,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-10_3.region002,397430,397928,Liu
Liu_et_al_2021,HK-STAS-MYXO-10,HK-STAS-MYXO-10_4,TRUE,nrps,FALSE,FALSE,NRPS-like ranthipeptide,HK-STAS-MYXO-10_4.region001,771505,773140,Liu
Liu_et_al_2021,HK-STAS-MYXO-10,HK-STAS-MYXO-10_6,TRUE,nrps,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-10_6.region001,248615,250439,Liu
Liu_et_al_2021,HK-STAS-MYXO-10,HK-STAS-MYXO-10_8,FALSE,nrps,FALSE,TRUE,NRPS,HK-STAS-MYXO-10_8.region002,425735,426305,Liu
Liu_et_al_2021,HK-STAS-MYXO-10,HK-STAS-MYXO-10_8,FALSE,nrps,FALSE,TRUE,NRPS,HK-STAS-MYXO-10_8.region002,426335,427919,Liu
Liu_et_al_2021,HK-STAS-MYXO-10,HK-STAS-MYXO-10_8,FALSE,pks,FALSE,TRUE,NRPS,HK-STAS-MYXO-10_8.region002,429173,432563,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_1,FALSE,unknown,FALSE,FALSE,LAP,HK-STAS-MYXO-11_1.region001,37805,38168,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_1,FALSE,pks,FALSE,FALSE,T1PKS,HK-STAS-MYXO-11_1.region002,814830,815184,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_1,FALSE,nrps,FALSE,FALSE,T1PKS,HK-STAS-MYXO-11_1.region002,817973,819266,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_1,FALSE,nrps,FALSE,FALSE,T1PKS,HK-STAS-MYXO-11_1.region002,821714,822524,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_1,TRUE,pks,FALSE,FALSE,T1PKS,HK-STAS-MYXO-11_1.region002,823404,828549,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_1,FALSE,pks,FALSE,FALSE,T1PKS,HK-STAS-MYXO-11_1.region002,830125,830650,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_1,FALSE,pks,FALSE,FALSE,T1PKS,HK-STAS-MYXO-11_1.region002,831016,836704,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_2,FALSE,pks,FALSE,FALSE,arylpolyene,HK-STAS-MYXO-11_2.region002,287984,288443,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_2,FALSE,pks,TRUE,FALSE,arylpolyene,HK-STAS-MYXO-11_2.region002,301342,302062,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_3,FALSE,pks,TRUE,FALSE,arylpolyene,HK-STAS-MYXO-11_3.region001,178744,179683,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_8,FALSE,unknown,FALSE,FALSE,T1PKS,HK-STAS-MYXO-11_8.region001,131065,131266,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_8,FALSE,pks,FALSE,FALSE,T1PKS,HK-STAS-MYXO-11_8.region001,133073,133973,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_8,FALSE,nrps,FALSE,FALSE,T1PKS,HK-STAS-MYXO-11_8.region001,134548,135730,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_8,FALSE,unknown,FALSE,FALSE,T1PKS,HK-STAS-MYXO-11_8.region001,139892,140567,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_8,TRUE,pks,FALSE,FALSE,T1PKS,HK-STAS-MYXO-11_8.region001,141177,146310,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_8,FALSE,pks,FALSE,FALSE,T1PKS,HK-STAS-MYXO-11_8.region001,146337,146577,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_20,TRUE,nrps,FALSE,TRUE,NRPS-like,HK-STAS-MYXO-11_20.region001,8855,10745,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_20,FALSE,pks,FALSE,TRUE,NRPS-like,HK-STAS-MYXO-11_20.region001,18380,18749,Liu
Liu_et_al_2021,HK-STAS-MYXO-11,HK-STAS-MYXO-11_20,FALSE,pks,FALSE,TRUE,NRPS-like,HK-STAS-MYXO-11_20.region001,19120,19621,Liu
Liu_et_al_2021,HK-STAS-MYXO-12,HK-STAS-MYXO-12_20,TRUE,nrps,FALSE,TRUE,NRPS-like,HK-STAS-MYXO-12_20.region001,18960,20943,Liu
Liu_et_al_2021,HK-STAS-MYXO-13,HK-STAS-MYXO-13_17,TRUE,nrps,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-13_17.region001,55507,57490,Liu
Liu_et_al_2021,HK-STAS-MYXO-14,HK-STAS-MYXO-14_3,FALSE,nrps,FALSE,FALSE,terpene,HK-STAS-MYXO-14_3.region001,327481,328798,Liu
Liu_et_al_2021,HK-STAS-MYXO-14,HK-STAS-MYXO-14_3,FALSE,pks,FALSE,FALSE,terpene,HK-STAS-MYXO-14_3.region001,331008,331848,Liu
Liu_et_al_2021,HK-STAS-MYXO-14,HK-STAS-MYXO-14_3,FALSE,pks,FALSE,FALSE,RiPP-like,HK-STAS-MYXO-14_3.region002,446998,447412,Liu
Liu_et_al_2021,HK-STAS-MYXO-14,HK-STAS-MYXO-14_3,FALSE,pks,FALSE,FALSE,arylpolyene,HK-STAS-MYXO-14_3.region003,507324,507804,Liu
Liu_et_al_2021,HK-STAS-MYXO-14,HK-STAS-MYXO-14_3,FALSE,pks,TRUE,FALSE,arylpolyene,HK-STAS-MYXO-14_3.region003,509180,509918,Liu
Liu_et_al_2021,HK-STAS-MYXO-14,HK-STAS-MYXO-14_17,FALSE,pks,FALSE,FALSE,arylpolyene,HK-STAS-MYXO-14_17.region001,99583,100531,Liu
Liu_et_al_2021,HK-STAS-MYXO-15,HK-STAS-MYXO-15_4,FALSE,unknown,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-15_4.region001,565347,568002,Liu
Liu_et_al_2021,HK-STAS-MYXO-15,HK-STAS-MYXO-15_6,TRUE,nrps,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-15_6.region001,198825,201345,Liu
Liu_et_al_2021,HK-STAS-MYXO-15,HK-STAS-MYXO-15_10,FALSE,pks,TRUE,FALSE,arylpolyene,HK-STAS-MYXO-15_10.region001,77174,77912,Liu
Liu_et_al_2021,HK-STAS-MYXO-15,HK-STAS-MYXO-15_10,FALSE,pks,FALSE,FALSE,arylpolyene,HK-STAS-MYXO-15_10.region001,79288,79768,Liu
Liu_et_al_2021,HK-STAS-MYXO-15,HK-STAS-MYXO-15_10,FALSE,pks,FALSE,FALSE,RiPP-like,HK-STAS-MYXO-15_10.region002,139686,140103,Liu
Liu_et_al_2021,HK-STAS-MYXO-15,HK-STAS-MYXO-15_10,FALSE,pks,FALSE,FALSE,terpene,HK-STAS-MYXO-15_10.region003,253941,254781,Liu
Liu_et_al_2021,HK-STAS-MYXO-15,HK-STAS-MYXO-15_10,FALSE,nrps,FALSE,FALSE,terpene,HK-STAS-MYXO-15_10.region003,256991,258308,Liu
Liu_et_al_2021,HK-STAS-MYXO-15,HK-STAS-MYXO-15_11,FALSE,pks,TRUE,FALSE,arylpolyene,HK-STAS-MYXO-15_11.region001,323220,324198,Liu
Liu_et_al_2021,HK-STAS-MYXO-15,HK-STAS-MYXO-15_11,FALSE,unknown,FALSE,FALSE,arylpolyene,HK-STAS-MYXO-15_11.region001,324628,324826,Liu
Liu_et_al_2021,HK-STAS-MYXO-15,HK-STAS-MYXO-15_11,FALSE,pks,FALSE,FALSE,arylpolyene,HK-STAS-MYXO-15_11.region001,342092,343040,Liu
Liu_et_al_2021,HK-STAS-MYXO-15,HK-STAS-MYXO-15_12,FALSE,pks,FALSE,FALSE,NRPS-like T1PKS,HK-STAS-MYXO-15_12.region001,42488,44318,Liu
Liu_et_al_2021,HK-STAS-MYXO-15,HK-STAS-MYXO-15_12,TRUE,pks,FALSE,FALSE,NRPS-like T1PKS,HK-STAS-MYXO-15_12.region001,45446,51443,Liu
Liu_et_al_2021,HK-STAS-MYXO-15,HK-STAS-MYXO-15_12,FALSE,pks,FALSE,FALSE,NRPS-like T1PKS,HK-STAS-MYXO-15_12.region001,51643,55321,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_2,TRUE,nrps,FALSE,FALSE,lanthipeptide-class-ii,HK-STAS-MYXO-16_2.region001,241103,242810,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_2,TRUE,nrps,FALSE,FALSE,NRPS T1PKS,HK-STAS-MYXO-16_2.region002,241103,242810,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_2,FALSE,nrps,FALSE,FALSE,lanthipeptide-class-ii,HK-STAS-MYXO-16_2.region001,242858,243740,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_2,FALSE,nrps,FALSE,FALSE,NRPS T1PKS,HK-STAS-MYXO-16_2.region002,242858,243740,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_2,FALSE,pks,FALSE,FALSE,lanthipeptide-class-ii,HK-STAS-MYXO-16_2.region001,245117,248075,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_2,FALSE,pks,FALSE,FALSE,NRPS T1PKS,HK-STAS-MYXO-16_2.region002,245117,248075,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_2,TRUE,pks,FALSE,FALSE,lanthipeptide-class-ii,HK-STAS-MYXO-16_2.region001,248135,254345,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_2,TRUE,pks,FALSE,FALSE,NRPS T1PKS,HK-STAS-MYXO-16_2.region002,248135,254345,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_2,FALSE,pks,FALSE,FALSE,lanthipeptide-class-ii,HK-STAS-MYXO-16_2.region001,266865,267861,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_2,FALSE,pks,FALSE,FALSE,NRPS T1PKS,HK-STAS-MYXO-16_2.region002,266865,267861,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_4,FALSE,unknown,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-16_4.region001,33733,33925,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_4,FALSE,unknown,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-16_4.region001,34129,35461,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_4,FALSE,pks,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-16_4.region001,47687,48056,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_7,TRUE,nrps,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-16_7.region002,232211,234485,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_9,FALSE,pks,FALSE,FALSE,terpene,HK-STAS-MYXO-16_9.region001,173031,173517,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_22,FALSE,unknown,FALSE,TRUE,NRPS,HK-STAS-MYXO-16_22.region001,127802,129713,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_22,TRUE,nrps,FALSE,TRUE,NRPS,HK-STAS-MYXO-16_22.region001,129803,132923,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_22,TRUE,nrps,FALSE,TRUE,NRPS,HK-STAS-MYXO-16_22.region001,132974,136034,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_22,TRUE,nrps,FALSE,TRUE,NRPS,HK-STAS-MYXO-16_22.region001,136260,139353,Liu
Liu_et_al_2021,HK-STAS-MYXO-16,HK-STAS-MYXO-16_22,FALSE,nrps,FALSE,TRUE,NRPS,HK-STAS-MYXO-16_22.region001,139416,140301,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_1,FALSE,nrps,FALSE,FALSE,PKS-like,HK-STAS-MYXO-17_1.region001,393287,394511,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_1,FALSE,pks,FALSE,FALSE,PKS-like,HK-STAS-MYXO-17_1.region001,394780,395293,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_1,FALSE,pks,FALSE,FALSE,PKS-like,HK-STAS-MYXO-17_1.region001,401454,401937,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_1,FALSE,unknown,FALSE,FALSE,T3PKS,HK-STAS-MYXO-17_1.region003,1252992,1253184,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_1,FALSE,pks,FALSE,FALSE,T3PKS,HK-STAS-MYXO-17_1.region003,1256599,1257085,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_1,FALSE,pks,FALSE,FALSE,T3PKS,HK-STAS-MYXO-17_1.region003,1261609,1261879,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_2,FALSE,unknown,FALSE,FALSE,T1PKS,HK-STAS-MYXO-17_2.region001,125406,125553,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_2,FALSE,pks,FALSE,FALSE,T1PKS,HK-STAS-MYXO-17_2.region001,125664,126939,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_2,FALSE,pks,FALSE,FALSE,T1PKS,HK-STAS-MYXO-17_2.region001,127589,128873,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_2,FALSE,unknown,FALSE,FALSE,T1PKS,HK-STAS-MYXO-17_2.region001,130142,130367,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_2,FALSE,pks,FALSE,FALSE,T1PKS,HK-STAS-MYXO-17_2.region001,130442,133322,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_2,TRUE,pks,FALSE,FALSE,T1PKS,HK-STAS-MYXO-17_2.region001,133774,140155,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_2,FALSE,pks,TRUE,FALSE,arylpolyene,HK-STAS-MYXO-17_2.region002,600760,601729,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_3,FALSE,pks,FALSE,FALSE,PKS-like,HK-STAS-MYXO-17_3.region001,99832,100105,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_3,FALSE,pks,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-17_3.region002,99832,100105,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_3,FALSE,pks,FALSE,FALSE,terpene,HK-STAS-MYXO-17_3.region003,99832,100105,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_3,FALSE,unknown,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-17_3.region002,326118,326820,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_3,TRUE,nrps,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-17_3.region002,326936,328892,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_3,FALSE,pks,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-17_3.region002,335263,335551,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_6,FALSE,pks,FALSE,FALSE,hglE-KS,HK-STAS-MYXO-17_6.region001,140171,140564,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_6,FALSE,pks,FALSE,FALSE,hglE-KS,HK-STAS-MYXO-17_6.region001,143698,144598,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_6,FALSE,pks,FALSE,FALSE,hglE-KS,HK-STAS-MYXO-17_6.region001,145884,147198,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_6,FALSE,pks,FALSE,FALSE,hglE-KS,HK-STAS-MYXO-17_6.region001,147663,148728,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_6,TRUE,pks,FALSE,FALSE,hglE-KS,HK-STAS-MYXO-17_6.region001,150617,154289,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_8,FALSE,pks,FALSE,FALSE,arylpolyene NRPS-like,HK-STAS-MYXO-17_8.region001,46541,47222,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_8,FALSE,unknown,FALSE,FALSE,arylpolyene NRPS-like,HK-STAS-MYXO-17_8.region001,62354,62558,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_8,FALSE,pks,TRUE,FALSE,arylpolyene NRPS-like,HK-STAS-MYXO-17_8.region001,63472,64354,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_18,FALSE,unknown,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-17_18.region001,40846,43249,Liu
Liu_et_al_2021,HK-STAS-MYXO-17,HK-STAS-MYXO-17_18,FALSE,nrps,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-17_18.region001,60431,61616,Liu
Liu_et_al_2021,HK-STAS-MYXO-18,HK-STAS-MYXO-18_1,FALSE,nrps,FALSE,FALSE,ladderane,HK-STAS-MYXO-18_1.region004,609612,610974,Liu
Liu_et_al_2021,HK-STAS-MYXO-18,HK-STAS-MYXO-18_1,FALSE,unknown,FALSE,FALSE,ladderane,HK-STAS-MYXO-18_1.region004,622233,622425,Liu
Liu_et_al_2021,HK-STAS-MYXO-18,HK-STAS-MYXO-18_1,FALSE,unknown,FALSE,FALSE,ladderane,HK-STAS-MYXO-18_1.region004,622494,622674,Liu
Liu_et_al_2021,HK-STAS-MYXO-18,HK-STAS-MYXO-18_1,FALSE,unknown,FALSE,FALSE,ladderane,HK-STAS-MYXO-18_1.region004,623055,624366,Liu
Liu_et_al_2021,HK-STAS-MYXO-18,HK-STAS-MYXO-18_1,FALSE,pks,TRUE,FALSE,ladderane,HK-STAS-MYXO-18_1.region004,624742,625717,Liu
Liu_et_al_2021,HK-STAS-MYXO-18,HK-STAS-MYXO-18_1,FALSE,pks,FALSE,FALSE,ladderane,HK-STAS-MYXO-18_1.region004,626043,626898,Liu
Liu_et_al_2021,HK-STAS-MYXO-19,HK-STAS-MYXO-19_7,FALSE,pks,TRUE,FALSE,arylpolyene,HK-STAS-MYXO-19_7.region001,49926,50742,Liu
Liu_et_al_2021,HK-STAS-MYXO-19,HK-STAS-MYXO-19_7,FALSE,pks,TRUE,FALSE,arylpolyene,HK-STAS-MYXO-19_7.region001,52232,53216,Liu
Liu_et_al_2021,HK-STAS-MYXO-19,HK-STAS-MYXO-19_7,FALSE,nrps,FALSE,FALSE,arylpolyene,HK-STAS-MYXO-19_7.region001,61836,62769,Liu
Liu_et_al_2021,HK-STAS-MYXO-19,HK-STAS-MYXO-19_7,FALSE,unknown,FALSE,FALSE,arylpolyene,HK-STAS-MYXO-19_7.region001,63426,63624,Liu
Liu_et_al_2021,HK-STAS-MYXO-19,HK-STAS-MYXO-19_7,FALSE,unknown,FALSE,FALSE,arylpolyene,HK-STAS-MYXO-19_7.region001,63680,63884,Liu
Liu_et_al_2021,HK-STAS-MYXO-2,HK-STAS-MYXO-2_39,FALSE,unknown,FALSE,TRUE,T1PKS,HK-STAS-MYXO-2_39.region001,10364,11687,Liu
Liu_et_al_2021,HK-STAS-MYXO-20,HK-STAS-MYXO-20_6,FALSE,pks,TRUE,FALSE,arylpolyene,HK-STAS-MYXO-20_6.region001,288376,288952,Liu
Liu_et_al_2021,HK-STAS-MYXO-20,HK-STAS-MYXO-20_6,FALSE,pks,TRUE,FALSE,arylpolyene,HK-STAS-MYXO-20_6.region001,290259,290991,Liu
Liu_et_al_2021,HK-STAS-MYXO-20,HK-STAS-MYXO-20_6,FALSE,unknown,FALSE,FALSE,arylpolyene,HK-STAS-MYXO-20_6.region001,291443,291662,Liu
Liu_et_al_2021,HK-STAS-MYXO-20,HK-STAS-MYXO-20_7,TRUE,pks,FALSE,TRUE,hglE-KS,HK-STAS-MYXO-20_7.region001,15778,19543,Liu
Liu_et_al_2021,HK-STAS-MYXO-20,HK-STAS-MYXO-20_7,FALSE,unknown,FALSE,TRUE,hglE-KS,HK-STAS-MYXO-20_7.region001,19654,19858,Liu
Liu_et_al_2021,HK-STAS-MYXO-20,HK-STAS-MYXO-20_7,FALSE,pks,FALSE,TRUE,hglE-KS,HK-STAS-MYXO-20_7.region001,20599,21904,Liu
Liu_et_al_2021,HK-STAS-MYXO-20,HK-STAS-MYXO-20_7,FALSE,pks,FALSE,TRUE,hglE-KS,HK-STAS-MYXO-20_7.region001,22310,29540,Liu
Liu_et_al_2021,HK-STAS-MYXO-20,HK-STAS-MYXO-20_7,TRUE,nrps,FALSE,TRUE,hglE-KS,HK-STAS-MYXO-20_7.region001,452985,454908,Liu
Liu_et_al_2021,HK-STAS-MYXO-20,HK-STAS-MYXO-20_7,TRUE,nrps,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-20_7.region002,452985,454908,Liu
Liu_et_al_2021,HK-STAS-MYXO-21,HK-STAS-MYXO-21_2,FALSE,pks,TRUE,FALSE,arylpolyene,HK-STAS-MYXO-21_2.region001,345996,346608,Liu
Liu_et_al_2021,HK-STAS-MYXO-21,HK-STAS-MYXO-21_2,FALSE,pks,TRUE,FALSE,arylpolyene,HK-STAS-MYXO-21_2.region001,347951,348902,Liu
Liu_et_al_2021,HK-STAS-MYXO-21,HK-STAS-MYXO-21_2,FALSE,unknown,FALSE,FALSE,arylpolyene,HK-STAS-MYXO-21_2.region001,349156,349369,Liu
Liu_et_al_2021,HK-STAS-MYXO-21,HK-STAS-MYXO-21_2,FALSE,unknown,FALSE,FALSE,NRPS-like ranthipeptide,HK-STAS-MYXO-21_2.region002,1317346,1317634,Liu
Liu_et_al_2021,HK-STAS-MYXO-21,HK-STAS-MYXO-21_2,TRUE,nrps,FALSE,FALSE,NRPS-like ranthipeptide,HK-STAS-MYXO-21_2.region002,1341086,1342919,Liu
Liu_et_al_2021,HK-STAS-MYXO-21,HK-STAS-MYXO-21_3,FALSE,pks,FALSE,TRUE,"NAGGN",HK-STAS-MYXO-21_3.region001,10397,10868,Liu
Liu_et_al_2021,HK-STAS-MYXO-22,HK-STAS-MYXO-22_13,TRUE,nrps,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-22_13.region001,447271,449194,Liu
Liu_et_al_2021,HK-STAS-MYXO-23,HK-STAS-MYXO-23_14,TRUE,nrps,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-23_14.region001,1027899,1030722,Liu
Liu_et_al_2021,HK-STAS-MYXO-23,HK-STAS-MYXO-23_14,FALSE,nrps,FALSE,FALSE,NRPS-like,HK-STAS-MYXO-23_14.region001,1047866,1049135,Liu
