genome_id,bgc_id,contig,contig_edge,start,end,product,class,GCF_c0.3,GCF_c0.4,GCF_c0.5
GCA_016706545.1,JADJJK010000064.1.region001,JADJJK010000064,TRUE,0,33001,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,3214,3214,3214
GCA_016706545.1,JADJJK010000075.1.region001,JADJJK010000075,FALSE,175262,233003,NRPS;NRPS-like,NRPS,3215,3215,3215
GCA_016706565.1,JADJJI010000001.1.region001,JADJJI010000001,FALSE,59247,80231,terpene,Terpene,3193,5887,5887
GCA_016706565.1,JADJJI010000001.1.region002,JADJJI010000001,FALSE,84624,138246,NRPS;T1PKS,PKS-NRP_Hybrids,3194,3194,3194
GCA_016706565.1,JADJJI010000003.1.region001,JADJJI010000003,FALSE,490174,511868,terpene,Terpene,5885,5885,6120
GCA_016706565.1,JADJJI010000004.1.region001,JADJJI010000004,FALSE,501702,512551,RiPP-like,RiPPs,5888,5888,5888
GCA_016706565.1,JADJJI010000013.1.region001,JADJJI010000013,FALSE,235253,257407,redox-cofactor,Others,5889,5889,3197
GCA_016706575.1,JADJJJ010000002.1.region001,JADJJJ010000002,FALSE,40867,61146,RRE-containing,RiPPs,2974,2974,2974
GCA_016706575.1,JADJJJ010000023.1.region001,JADJJJ010000023,TRUE,0,30430,T3PKS,PKSother,3199,3199,2975
GCA_016706585.1,JADJJG010000001.1.region001,JADJJG010000001,FALSE,2449781,2470627,terpene,Terpene,3706,3706,3706
GCA_016706595.1,JADJJH010000001.1.region001,JADJJH010000001,FALSE,152194,173031,terpene,Terpene,3188,3188,3188
GCA_016706595.1,JADJJH010000001.1.region002,JADJJH010000001,FALSE,795481,836705,arylpolyene,Others,3189,3189,795
GCA_016706595.1,JADJJH010000002.1.region001,JADJJH010000002,FALSE,994031,1035231,arylpolyene,Others,3190,3190,3190
GCA_016706595.1,JADJJH010000003.1.region001,JADJJH010000003,FALSE,406256,447396,resorcinol,Others,3191,3191,3191
GCA_016706595.1,JADJJH010000003.1.region002,JADJJH010000003,FALSE,518558,559761,arylpolyene,Others,3192,3192,2045
GCA_016706645.1,JADJJF010000001.1.region001,JADJJF010000001,FALSE,60221,71064,RiPP-like,RiPPs,3951,3951,3951
GCA_016706645.1,JADJJF010000028.1.region001,JADJJF010000028,FALSE,14863,25754,RiPP-like,RiPPs,3184,3184,3184
GCA_016706645.1,JADJJF010000032.1.region001,JADJJF010000032,TRUE,0,17235,terpene,Terpene,3185,3185,3471
GCA_016706645.1,JADJJF010000076.1.region001,JADJJF010000076,FALSE,31740,53454,terpene,Terpene,2815,2815,3471
GCA_016706665.1,JADJJD010000001.1.region001,JADJJD010000001,FALSE,165206,206337,arylpolyene,Others,3168,3168,3168
GCA_016706665.1,JADJJD010000006.1.region001,JADJJD010000006,FALSE,45013,86159,resorcinol,Others,3169,3169,3169
GCA_016706665.1,JADJJD010000012.1.region001,JADJJD010000012,FALSE,294813,335965,arylpolyene,Others,3170,3170,3170
GCA_016706665.1,JADJJD010000014.1.region001,JADJJD010000014,FALSE,184370,223499,arylpolyene,Others,3171,3171,3171
GCA_016706665.1,JADJJD010000014.1.region002,JADJJD010000014,FALSE,320599,361814,arylpolyene,Others,3172,3172,4479
GCA_016706685.1,JADJJE010000002.1.region001,JADJJE010000002,TRUE,0,25661,arylpolyene,Others,3173,3173,3173
GCA_016706685.1,JADJJE010000004.1.region001,JADJJE010000004,FALSE,88410,131584,arylpolyene,Others,5270,5270,5270
GCA_016706685.1,JADJJE010000005.1.region001,JADJJE010000005,FALSE,232097,274899,NRPS-like,NRPS,3175,3175,3175
GCA_016706685.1,JADJJE010000014.1.region001,JADJJE010000014,FALSE,27599,68868,arylpolyene,Others,2350,2350,2350
GCA_016706685.1,JADJJE010000018.1.region001,JADJJE010000018,FALSE,76558,99333,terpene,Terpene,2591,2591,2591
GCA_016706685.1,JADJJE010000022.1.region001,JADJJE010000022,TRUE,0,74020,hglE-KS;T3PKS,PKSother,5266,5266,5266
GCA_016706685.1,JADJJE010000025.1.region001,JADJJE010000025,FALSE,2674,43745,T3PKS,PKSother,5269,5269,5269
GCA_016706685.1,JADJJE010000027.1.region001,JADJJE010000027,TRUE,94428,118657,NRPS,NRPS,5267,5267,5267
GCA_016706685.1,JADJJE010000051.1.region001,JADJJE010000051,FALSE,10331,21204,RiPP-like,RiPPs,2590,2590,2590
GCA_016706685.1,JADJJE010000057.1.region001,JADJJE010000057,FALSE,3904,58887,NRPS-like;T1PKS,PKS-NRP_Hybrids,2910,2910,2910
GCA_016706695.1,JADJJA010000001.1.region001,JADJJA010000001,FALSE,257827,300575,NRPS-like,NRPS,3575,3575,3575
GCA_016706695.1,JADJJA010000001.1.region002,JADJJA010000001,FALSE,695370,706252,RiPP-like,RiPPs,3574,3574,3574
GCA_016706695.1,JADJJA010000006.1.region001,JADJJA010000006,FALSE,82188,125335,NRPS-like,NRPS,5914,5914,5914
GCA_016706695.1,JADJJA010000016.1.region001,JADJJA010000016,FALSE,104355,115216,RiPP-like,RiPPs,5908,5908,5908
GCA_016706695.1,JADJJA010000017.1.region001,JADJJA010000017,FALSE,83205,94086,RiPP-like,RiPPs,5912,5912,5912
GCA_016706695.1,JADJJA010000018.1.region001,JADJJA010000018,FALSE,11597,33804,terpene,Terpene,3578,3578,3578
GCA_016706695.1,JADJJA010000028.1.region001,JADJJA010000028,FALSE,51186,92317,T3PKS,PKSother,5913,5913,5913
GCA_016706695.1,JADJJA010000030.1.region001,JADJJA010000030,FALSE,47176,58157,RiPP-like,RiPPs,3577,3577,3577
GCA_016706705.1,JADJJB010000005.1.region001,JADJJB010000005,FALSE,94697,105624,RiPP-like,RiPPs,3160,3160,3160
GCA_016706705.1,JADJJB010000006.1.region001,JADJJB010000006,FALSE,177367,188207,RiPP-like,RiPPs,2874,2874,5610
GCA_016706705.1,JADJJB010000008.1.region001,JADJJB010000008,TRUE,273290,285174,hserlactone,Others,5082,2875,5082
GCA_016706705.1,JADJJB010000014.1.region001,JADJJB010000014,FALSE,22137,43811,terpene,Terpene,3646,2815,5081
GCA_016706735.1,JADJJC010000002.1.region001,JADJJC010000002,FALSE,86290,107133,terpene,Terpene,2547,2547,2547
GCA_016706735.1,JADJJC010000003.1.region001,JADJJC010000003,TRUE,493395,537419,arylpolyene;resorcinol,Others,4511,2546,2546
GCA_016706735.1,JADJJC010000005.1.region001,JADJJC010000005,FALSE,91930,138309,arylpolyene,Others,3166,3166,2548
GCA_016706735.1,JADJJC010000011.1.region001,JADJJC010000011,FALSE,52758,113667,NRPS;T1PKS,PKS-NRP_Hybrids,2549,2549,2549
GCA_016706765.1,JADJIZ010000002.1.region001,JADJIZ010000002,FALSE,184899,207102,redox-cofactor,Others,3611,3611,3611
GCA_016706765.1,JADJIZ010000006.1.region001,JADJIZ010000006,FALSE,105745,126705,terpene,Terpene,4510,4510,4510
GCA_016706765.1,JADJIZ010000007.1.region001,JADJIZ010000007,FALSE,134636,155722,terpene,Terpene,3612,3612,3612
GCA_016706765.1,JADJIZ010000019.1.region001,JADJIZ010000019,FALSE,2947,23844,terpene,Terpene,4509,4509,4509
GCA_016706775.1,JADJIY010000006.1.region001,JADJIY010000006,FALSE,283631,303922,RRE-containing,RiPPs,3146,3146,3146
GCA_016706775.1,JADJIY010000020.1.region001,JADJIY010000020,TRUE,32678,50646,lassopeptide;RRE-containing,RiPPs,3147,3147,3147
GCA_016706785.1,JADJIX010000001.1.region001,JADJIX010000001,FALSE,721029,741866,terpene,Terpene,4637,4637,4637
GCA_016706815.1,JADJIW010000001.1.region001,JADJIW010000001,FALSE,273495,284347,RiPP-like,RiPPs,3127,3127,3127
GCA_016706815.1,JADJIW010000002.1.region001,JADJIW010000002,FALSE,146634,192925,NRPS,NRPS,5573,5573,5573
GCA_016706815.1,JADJIW010000003.1.region001,JADJIW010000003,FALSE,163905,214767,hglE-KS;T1PKS,PKSother,4975,4975,4975
GCA_016706815.1,JADJIW010000006.1.region001,JADJIW010000006,FALSE,77638,88454,RiPP-like,RiPPs,3130,5576,5576
GCA_016706815.1,JADJIW010000008.1.region001,JADJIW010000008,FALSE,97188,145453,T1PKS,PKSI,3131,3131,3131
GCA_016706815.1,JADJIW010000011.1.region001,JADJIW010000011,TRUE,5376,15017,RiPP-like,RiPPs,3132,5576,5576
GCA_016706815.1,JADJIW010000012.1.region001,JADJIW010000012,FALSE,129789,150746,terpene,Terpene,4973,4973,4973
GCA_016706815.1,JADJIW010000017.1.region001,JADJIW010000017,TRUE,106013,138077,T1PKS,PKSI,3134,3134,3134
GCA_016706815.1,JADJIW010000018.1.region001,JADJIW010000018,FALSE,33085,43682,RiPP-like,RiPPs,3135,3135,3135
GCA_016706815.1,JADJIW010000022.1.region001,JADJIW010000022,TRUE,0,44088,NRPS-like,NRPS,5582,5582,5582
GCA_016706815.1,JADJIW010000025.1.region001,JADJIW010000025,TRUE,19836,50147,hglE-KS,PKSother,3137,5571,5571
GCA_016706815.1,JADJIW010000028.1.region001,JADJIW010000028,FALSE,38811,49777,RiPP-like,RiPPs,4983,4983,4983
GCA_016706815.1,JADJIW010000029.1.region001,JADJIW010000029,TRUE,0,17314,microviridin,RiPPs,5581,5581,5581
GCA_016706815.1,JADJIW010000035.1.region001,JADJIW010000035,TRUE,0,29049,NRPS-like;T1PKS,PKS-NRP_Hybrids,3140,3140,3140
GCA_016706815.1,JADJIW010000062.1.region001,JADJIW010000062,TRUE,13369,44610,arylpolyene,Others,4974,4974,4974
GCA_016706815.1,JADJIW010000106.1.region001,JADJIW010000106,FALSE,1906,12767,RiPP-like,RiPPs,3142,3142,3142
GCA_016706815.1,JADJIW010000146.1.region001,JADJIW010000146,FALSE,65193,106252,T3PKS,PKSother,3143,3143,3143
GCA_016706815.1,JADJIW010000147.1.region001,JADJIW010000147,TRUE,0,20764,T3PKS,PKSother,5574,5574,5574
GCA_016706845.1,JADJIV010000009.1.region001,JADJIV010000009,FALSE,103710,144763,T3PKS,PKSother,2725,2725,3126
GCA_016706855.1,JADJIU010000005.1.region001,JADJIU010000005,FALSE,134614,164138,betalactone,Others,5466,5466,5466
GCA_016706855.1,JADJIU010000016.1.region001,JADJIU010000016,FALSE,8428,50882,NRPS-like,NRPS,5467,5467,5467
GCA_016706865.1,JADJIS010000001.1.region001,JADJIS010000001,FALSE,205912,226758,terpene,Terpene,3261,3261,3261
GCA_016706875.1,JADJIT010000001.1.region001,JADJIT010000001,FALSE,516181,537093,terpene,Terpene,4361,4361,4361
GCA_016706875.1,JADJIT010000001.1.region002,JADJIT010000001,FALSE,581615,606881,redox-cofactor,Others,4932,4932,3122
GCA_016706875.1,JADJIT010000002.1.region001,JADJIT010000002,FALSE,245751,295567,T1PKS,PKSI,4933,4933,4933
GCA_016706925.1,JADJIR010000002.1.region001,JADJIR010000002,FALSE,743319,764165,terpene,Terpene,5599,5599,4323
GCA_016706945.1,JADJIN010000001.1.region001,JADJIN010000001,FALSE,757065,863380,acyl_amino_acids;terpene,Others,5945,5945,5945
GCA_016706965.1,JADJIM010000001.1.region001,JADJIM010000001,FALSE,832264,853188,terpene,Terpene,2111,2111,2111
GCA_016706965.1,JADJIM010000002.1.region001,JADJIM010000002,FALSE,614424,677642,T3PKS;terpene,Others,2559,2559,2559
GCA_016706985.1,JADJIL010000002.1.region001,JADJIL010000002,FALSE,12044,32878,terpene,Terpene,4316,4316,4316
GCA_016706985.1,JADJIL010000032.1.region001,JADJIL010000032,FALSE,134228,185142,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,4317,4497,4497
GCA_016706995.1,JADJIP010000010.1.region001,JADJIP010000010,FALSE,70339,116924,NRPS;T1PKS,PKS-NRP_Hybrids,3115,3115,3115
GCA_016707005.1,JADJIQ010000001.1.region001,JADJIQ010000001,FALSE,684598,708553,terpene,Terpene,3116,3116,3116
GCA_016707005.1,JADJIQ010000004.1.region001,JADJIQ010000004,TRUE,0,28154,T3PKS,PKSother,2973,2973,2973
GCA_016707005.1,JADJIQ010000005.1.region001,JADJIQ010000005,FALSE,496484,517405,terpene,Terpene,2111,2111,2111
GCA_016707015.1,JADJIO010000001.1.region001,JADJIO010000001,FALSE,275975,286902,RiPP-like,RiPPs,3160,3160,3160
GCA_016707015.1,JADJIO010000003.1.region001,JADJIO010000003,FALSE,252713,274386,terpene,Terpene,3646,5081,5081
GCA_016707015.1,JADJIO010000015.1.region001,JADJIO010000015,FALSE,67245,78085,RiPP-like,RiPPs,2874,2874,5610
GCA_016707015.1,JADJIO010000024.1.region001,JADJIO010000024,TRUE,0,33896,NRPS,NRPS,3112,3112,3112
GCA_016707015.1,JADJIO010000026.1.region001,JADJIO010000026,FALSE,653219,675208,indole,Others,2393,2393,2393
GCA_016707015.1,JADJIO010000031.1.region001,JADJIO010000031,TRUE,72980,118316,acyl_amino_acids;hserlactone,Others,5082,2875,5082
GCA_016707065.1,JADJIJ010000003.1.region001,JADJIJ010000003,FALSE,10215,71523,acyl_amino_acids,Others,3094,3094,5982
GCA_016707065.1,JADJIJ010000021.1.region001,JADJIJ010000021,FALSE,30236,52051,terpene,Terpene,4343,4343,5984
GCA_016707065.1,JADJIJ010000040.1.region001,JADJIJ010000040,FALSE,1250,61916,acyl_amino_acids,Others,5342,5342,5342
GCA_016707065.1,JADJIJ010000045.1.region001,JADJIJ010000045,FALSE,36387,68750,thiopeptide,RiPPs,3097,3097,3097
GCA_016707065.1,JADJIJ010000045.1.region002,JADJIJ010000045,FALSE,230746,241604,RiPP-like,RiPPs,5343,5343,4342
GCA_016707075.1,JADJII010000001.1.region001,JADJII010000001,FALSE,592637,614330,terpene,Terpene,3092,2038,2038
GCA_016707075.1,JADJII010000011.1.region001,JADJII010000011,FALSE,59730,70627,RiPP-like,RiPPs,2162,5495,5495
GCA_016707105.1,JADJIK010000001.1.region001,JADJIK010000001,TRUE,387737,417073,arylpolyene,Others,3099,3099,3099
GCA_016707105.1,JADJIK010000003.1.region001,JADJIK010000003,FALSE,92395,133601,arylpolyene,Others,2620,2620,2620
GCA_016707105.1,JADJIK010000011.1.region001,JADJIK010000011,TRUE,101885,139856,T3PKS,PKSother,3101,3101,3101
GCA_016707105.1,JADJIK010000013.1.region001,JADJIK010000013,TRUE,0,35071,arylpolyene;resorcinol,Others,3102,3102,3102
GCA_016707105.1,JADJIK010000018.1.region001,JADJIK010000018,TRUE,74720,105931,arylpolyene,Others,3103,3103,5037
GCA_016707115.1,JADJIH010000006.1.region001,JADJIH010000006,FALSE,365022,386696,terpene,Terpene,3088,3461,3461
GCA_016707115.1,JADJIH010000007.1.region001,JADJIH010000007,FALSE,120022,140862,terpene,Terpene,3001,3001,3001
GCA_016707115.1,JADJIH010000021.1.region001,JADJIH010000021,FALSE,130926,172012,T3PKS,PKSother,3090,3090,3090
GCA_016707115.1,JADJIH010000027.1.region001,JADJIH010000027,FALSE,57789,100309,NRPS-like,NRPS,3002,3002,3462
GCA_016707125.1,JADJIG010000008.1.region001,JADJIG010000008,FALSE,12883,38035,betalactone,Others,4187,4187,4187
GCA_016707125.1,JADJIG010000008.1.region002,JADJIG010000008,FALSE,196901,217747,terpene,Terpene,4188,4188,4188
GCA_016707165.1,JADJIF010000015.1.region001,JADJIF010000015,FALSE,89647,110706,terpene,Terpene,3082,2759,2759
GCA_016707165.1,JADJIF010000019.1.region001,JADJIF010000019,FALSE,297270,308128,RiPP-like,RiPPs,3083,3083,3083
GCA_016707165.1,JADJIF010000025.1.region001,JADJIF010000025,FALSE,154819,196028,arylpolyene,Others,3084,3084,3084
GCA_016707165.1,JADJIF010000036.1.region001,JADJIF010000036,FALSE,36795,58799,terpene,Terpene,3085,2756,2756
GCA_016707175.1,JADJIB010000001.1.region001,JADJIB010000001,FALSE,524723,553448,LAP;thioamitides,Others,2041,2041,2041
GCA_016707175.1,JADJIB010000002.1.region001,JADJIB010000002,FALSE,349095,398758,hglE-KS,PKSother,3067,3067,3067
GCA_016707175.1,JADJIB010000005.1.region001,JADJIB010000005,TRUE,280535,328215,NRPS;transAT-PKS,PKS-NRP_Hybrids,3068,5712,5712
GCA_016707205.1,JADJHZ010000002.1.region001,JADJHZ010000002,FALSE,300262,321099,terpene,Terpene,2740,2740,2740
GCA_016707205.1,JADJHZ010000014.1.region001,JADJHZ010000014,FALSE,95678,116089,proteusin,RiPPs,2741,2741,2741
GCA_016707225.1,JADJID010000002.1.region001,JADJID010000002,FALSE,154351,193730,arylpolyene,Others,4477,4477,2235
GCA_016707225.1,JADJID010000002.1.region002,JADJID010000002,TRUE,970829,992893,arylpolyene,Others,2233,2233,2233
GCA_016707225.1,JADJID010000003.1.region001,JADJID010000003,FALSE,122827,163973,resorcinol,Others,2232,2232,2232
GCA_016707225.1,JADJID010000003.1.region002,JADJID010000003,FALSE,197998,241205,arylpolyene,Others,4476,4476,4476
GCA_016707225.1,JADJID010000003.1.region003,JADJID010000003,FALSE,903049,944156,T3PKS;terpene,Others,5310,5310,5310
GCA_016707225.1,JADJID010000010.1.region001,JADJID010000010,TRUE,0,29001,arylpolyene,Others,4479,4479,4479
GCA_016707225.1,JADJID010000012.1.region001,JADJID010000012,TRUE,10927,42356,arylpolyene,Others,2233,2233,2233
GCA_016707235.1,JADJIC010000001.1.region001,JADJIC010000001,FALSE,268675,291075,terpene,Terpene,3069,3069,3069
GCA_016707235.1,JADJIC010000002.1.region001,JADJIC010000002,FALSE,78321,89206,RiPP-like,RiPPs,3070,3070,3070
GCA_016707235.1,JADJIC010000003.1.region001,JADJIC010000003,FALSE,150867,192067,arylpolyene,Others,3071,3071,3071
GCA_016707235.1,JADJIC010000027.1.region001,JADJIC010000027,FALSE,92400,138587,arylpolyene;resorcinol,Others,2811,2811,2811
GCA_016707245.1,JADJIE010000004.1.region001,JADJIE010000004,FALSE,113579,135356,terpene,Terpene,2038,2038,2038
GCA_016707245.1,JADJIE010000023.1.region001,JADJIE010000023,FALSE,13402,24349,RiPP-like,RiPPs,2039,2039,2039
GCA_016707285.1,JADJIA010000002.1.region001,JADJIA010000002,FALSE,21393,41648,RRE-containing,RiPPs,3061,3061,3061
GCA_016707285.1,JADJIA010000003.1.region001,JADJIA010000003,FALSE,17223,38063,terpene,Terpene,2493,2493,2493
GCA_016707285.1,JADJIA010000005.1.region001,JADJIA010000005,FALSE,73750,116219,NRPS-like,NRPS,3063,3063,3063
GCA_016707285.1,JADJIA010000005.1.region002,JADJIA010000005,FALSE,176449,217553,T3PKS,PKSother,5063,5063,5063
GCA_016707285.1,JADJIA010000005.1.region003,JADJIA010000005,FALSE,368502,390195,terpene,Terpene,5064,5064,5064
GCA_016707305.1,JADJHY010000003.1.region001,JADJHY010000003,FALSE,104112,124946,terpene,Terpene,5211,3257,3257
GCA_016707305.1,JADJHY010000012.1.region001,JADJHY010000012,TRUE,17919,49729,arylpolyene,Others,3057,3057,3057
GCA_016707305.1,JADJHY010000019.1.region001,JADJHY010000019,FALSE,97814,138966,T3PKS,PKSother,5315,5315,5315
GCA_016707325.1,JADJHW010000006.1.region001,JADJHW010000006,FALSE,45177,88084,NRPS-like,NRPS,3548,3548,3548
GCA_016707325.1,JADJHW010000006.1.region002,JADJHW010000006,FALSE,119591,163173,arylpolyene,Others,3955,3955,3044
GCA_016707325.1,JADJHW010000007.1.region001,JADJHW010000007,FALSE,36303,100831,acyl_amino_acids,Others,3544,3544,3544
GCA_016707325.1,JADJHW010000007.1.region002,JADJHW010000007,FALSE,171961,182927,RiPP-like,RiPPs,3545,3545,3545
GCA_016707325.1,JADJHW010000008.1.region001,JADJHW010000008,FALSE,3040,21546,terpene,Terpene,3223,3953,6120
GCA_016707325.1,JADJHW010000008.1.region002,JADJHW010000008,FALSE,594864,615983,terpene,Terpene,3549,3549,3549
GCA_016707325.1,JADJHW010000010.1.region001,JADJHW010000010,FALSE,114029,146703,betalactone,Others,2079,2079,2079
GCA_016707325.1,JADJHW010000010.1.region002,JADJHW010000010,FALSE,228390,274465,hglE-KS,PKSother,3546,3546,3546
GCA_016707335.1,JADJHX010000006.1.region001,JADJHX010000006,FALSE,194825,242082,T1PKS,PKSI,2359,2359,2359
GCA_016707335.1,JADJHX010000009.1.region001,JADJHX010000009,FALSE,20533,47821,betalactone,Others,2360,2360,2036
GCA_016707335.1,JADJHX010000014.1.region001,JADJHX010000014,FALSE,653331,675865,terpene,Terpene,2358,2358,2358
GCA_016707335.1,JADJHX010000014.1.region002,JADJHX010000014,FALSE,1075057,1098857,lassopeptide;RRE-containing,RiPPs,2357,2357,2357
GCA_016707335.1,JADJHX010000014.1.region003,JADJHX010000014,FALSE,1140957,1173013,betalactone,Others,2356,2356,2356
GCA_016707365.1,JADJHV010000007.1.region001,JADJHV010000007,FALSE,111544,171248,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,2549,2549,2549
GCA_016707365.1,JADJHV010000018.1.region001,JADJHV010000018,FALSE,20769,66625,arylpolyene;resorcinol,Others,4511,2546,2546
GCA_016707365.1,JADJHV010000034.1.region001,JADJHV010000034,TRUE,6252,41462,arylpolyene,Others,3166,3166,2548
GCA_016707385.1,JADJHT010000001.1.region001,JADJHT010000001,FALSE,1036808,1087306,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,2684,2684,2684
GCA_016707385.1,JADJHT010000006.1.region001,JADJHT010000006,TRUE,0,36420,acyl_amino_acids;hserlactone,Others,2031,2031,2031
GCA_016707385.1,JADJHT010000008.1.region001,JADJHT010000008,FALSE,1763124,1783967,terpene,Terpene,2686,2686,2686
GCA_016707385.1,JADJHT010000008.1.region002,JADJHT010000008,FALSE,2257421,2309796,arylpolyene;resorcinol,Others,4542,4542,4542
GCA_016707395.1,JADJHS010000005.1.region001,JADJHS010000005,FALSE,117837,139630,terpene,Terpene,2582,2582,2582
GCA_016707395.1,JADJHS010000013.1.region001,JADJHS010000013,TRUE,0,44764,NRPS;NRPS-like;T1PKS;T3PKS,PKS-NRP_Hybrids,2936,2936,3032
GCA_016707395.1,JADJHS010000028.1.region001,JADJHS010000028,FALSE,165793,186639,terpene,Terpene,3033,3033,3033
GCA_016707425.1,JADJHU010000001.1.region001,JADJHU010000001,FALSE,234354,276352,NRPS-like,NRPS,3038,3038,3038
GCA_016707425.1,JADJHU010000008.1.region001,JADJHU010000008,FALSE,113336,134197,terpene,Terpene,3039,3039,3039
GCA_016707445.1,JADJHR010000003.1.region001,JADJHR010000003,FALSE,926373,948055,terpene,Terpene,3027,3027,6120
GCA_016707445.1,JADJHR010000006.1.region001,JADJHR010000006,FALSE,37998,66014,betalactone,Others,3028,5863,5863
GCA_016707445.1,JADJHR010000008.1.region001,JADJHR010000008,FALSE,227146,260604,lanthipeptide-class-i,RiPPs,3029,3029,3029
GCA_016707445.1,JADJHR010000019.1.region001,JADJHR010000019,FALSE,388991,430176,arylpolyene,Others,2855,2855,2855
GCA_016707455.1,JADJHQ010000001.1.region001,JADJHQ010000001,FALSE,71958,113149,arylpolyene,Others,4541,4541,3447
GCA_016707455.1,JADJHQ010000001.1.region002,JADJHQ010000001,FALSE,334015,376760,NRPS-like,NRPS,4540,4540,4540
GCA_016707455.1,JADJHQ010000005.1.region001,JADJHQ010000005,FALSE,32336,52558,RRE-containing,RiPPs,2768,3021,3021
GCA_016707455.1,JADJHQ010000005.1.region002,JADJHQ010000005,FALSE,280141,290990,RiPP-like,RiPPs,4222,4222,4222
GCA_016707455.1,JADJHQ010000008.1.region001,JADJHQ010000008,FALSE,159928,170777,RiPP-like,RiPPs,3023,3023,3023
GCA_016707455.1,JADJHQ010000009.1.region001,JADJHQ010000009,FALSE,218799,240499,terpene,Terpene,4535,2770,3024
GCA_016707455.1,JADJHQ010000018.1.region001,JADJHQ010000018,FALSE,175322,197676,redox-cofactor,Others,3450,3450,3450
GCA_016707455.1,JADJHQ010000027.1.region001,JADJHQ010000027,FALSE,104002,124758,hserlactone,Others,3026,3026,3026
GCA_016707465.1,JADJHO010000001.1.region001,JADJHO010000001,FALSE,172570,223112,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,2257,2257,2257
GCA_016707465.1,JADJHO010000004.1.region001,JADJHO010000004,FALSE,708804,729647,terpene,Terpene,2255,2255,2255
GCA_016707465.1,JADJHO010000005.1.region001,JADJHO010000005,FALSE,122994,190390,arylpolyene;resorcinol,Others,5658,2256,3015
GCA_016707485.1,JADJHN010000002.1.region001,JADJHN010000002,FALSE,857737,896988,arylpolyene,Others,6107,6107,6107
