genome_id,isolate,gtdb202_tax,n_bgcs,n_contigs,total_bp,longest_contig_bp,mean_contig_bp,completeness,contamination,circular,strain_heter0geneity,drep_95_cluster,drep_95_representative,drep_99_cluster
GCA_016700095.1,Kalu_18-Q3-R12-55_MAXAC.182_cln,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__GWA2-44-7;f__UBA8517;g__;s__,NA,1,1274238,1274238,1274238,59.88,0,TRUE,0,32_0,TRUE,32_0
GCA_016703335.1,Aved_18-Q3-R54-62_BATAC.292,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Terricaulis;s__,NA,36,3647907,541814,101330.8,92.39,1.41,TRUE,28.57,520_1,TRUE,520_1
GCA_016710795.1,Hirt_18-Q3-R61-65_BATAC.448_sub,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Terricaulis;s__,NA,43,3768708,342296,87644.4,94.68,2,TRUE,20,520_1,TRUE,520_2
GCA_016712405.1,Fred_18-Q3-R57-64_MAXAC.373,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Cellvibrio;s__,NA,16,3545514,1036247,221594.6,95.89,0.92,TRUE,25,19_0,TRUE,19_0
GCA_016712055.1,Hade_18-Q3-R52-61_BATAC.14,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA7239;g__UBA7239;s__UBA7239 sp002333095,NA,28,2596952,471514,92748.3,91.67,0.97,TRUE,50,318_0,TRUE,318_0
GCA_016713115.1,Fred_18-Q3-R57-64_BATAC.644,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA7239;g__UBA7239;s__,NA,3,2490855,2432191,830285,97.04,2.78,TRUE,62.5,317_1,TRUE,317_1
GCA_016715485.1,Lyne_18-Q3-R50-59_MAXAC.318,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA7239;g__UBA7239;s__,NA,11,2513147,1472048,228467.9,96.6,3.46,TRUE,72.73,317_1,TRUE,317_2
GCA_016714865.1,OdNE_18-Q3-R46-58_BATAC.190,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,13,3576098,1087738,275084.5,96.31,1.48,TRUE,66.67,90_1,TRUE,90_1
GCA_016715365.1,Mari_18-Q3-R65-66_BAT3C.374,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,NA,12,4255639,1746853,354636.6,95.57,1.26,TRUE,0,97_1,TRUE,97_1
GCA_016717645.1,Rand_18-Q3-R56-63_MAXAC.026,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,16,3823176,1395879,238948.5,98.1,1.49,TRUE,66.67,92_1,TRUE,92_1
GCA_016717285.1,Ribe_18-Q3-R11-54_BAT3C.271,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA10324;g__;s__,NA,5,4884337,2381094,976867.4,98.36,0,TRUE,0,49_0,TRUE,49_0
GCA_016713085.1,Fred_18-Q3-R57-64_BATAC.715,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Lacibacter;s__,NA,8,4759590,2575668,594948.8,96.04,1.23,TRUE,25,79_0,TRUE,79_0
GCA_016712725.1,Fred_18-Q3-R57-64_MAXAC.248,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,32,4505335,1039295,140791.7,95.39,3.94,TRUE,75,86_1,TRUE,86_3
GCA_016712195.1,Hade_18-Q3-R52-61_BAT3C.212,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,9,3515844,1850191,390649.3,94.58,0.99,TRUE,100,92_1,TRUE,92_1
GCA_016713965.1,Fred_18-Q3-R57-64_BAT3C.305,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,NA,10,3615579,1484126,361557.9,92.61,0.49,TRUE,0,103_0,TRUE,103_0
GCA_016721085.1,Vibo_18-Q3-R45-57_BAT3C.204_sub,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA3961;s__,NA,65,5335591,403789,82086,96,4.35,TRUE,64.29,94_0,TRUE,94_0
GCA_016721065.1,Vibo_18-Q3-R45-57_BAT3C.70,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,NA,19,4841045,1451373,254791.8,99.01,3.69,TRUE,44.44,97_1,TRUE,97_4
GCA_016721385.1,Skiv_18-Q3-R9-52_BATAC.474,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,NA,11,3319664,1107506,301787.6,92.1,1.26,TRUE,0,84_0,TRUE,84_0
GCA_016721515.1,Skiv_18-Q3-R9-52_BATAC.296,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,1,16,3353931,684145,209620.7,95.34,0.99,TRUE,100,93_1,TRUE,93_3
GCA_016721575.1,Skiv_18-Q3-R9-52_BATAC.284,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,11,3954335,1133767,359485,99.01,3.47,TRUE,12.5,92_1,TRUE,92_1
GCA_016720745.1,Vibo_18-Q3-R45-57_MAXAC.049,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,23,5277916,1535151,229474.6,99.51,2.5,TRUE,62.5,89_2,TRUE,89_2
GCA_016720825.1,Vibo_18-Q3-R45-57_BATAC.411,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,28,4296395,617105,153442.7,93.19,0,TRUE,0,83_1,TRUE,83_2
GCA_016720775.1,Vibo_18-Q3-R45-57_BATAC.460,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,NA,13,3964827,1609293,304986.7,96.06,0.99,TRUE,33.33,102_0,TRUE,102_0
GCA_016720565.1,Vibo_18-Q3-R45-57_MAXAC.200,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,13,3489940,1383141,268456.9,99.51,0,TRUE,0,95_0,TRUE,95_0
GCA_016720585.1,Vibo_18-Q3-R45-57_MAXAC.177,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,16,3521488,1024937,220093,97.03,0.99,TRUE,100,93_1,TRUE,93_2
GCA_016721725.1,Skiv_18-Q3-R9-52_BAT3C.489,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,NA,6,3581485,2064480,596914.2,97.54,0,TRUE,0,100_1,TRUE,100_2
GCA_016722125.1,Ribe_18-Q3-R11-54_MAXAC.199,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp002381005,NA,13,3304576,1675126,254198.2,99.51,1.48,TRUE,80,104_1,TRUE,104_2
GCA_016722245.1,Ribe_18-Q3-R11-54_MAXAC.016,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,18,3733496,863068,207416.4,95.57,1.48,TRUE,75,92_1,TRUE,92_1
GCA_016722395.1,Skiv_18-Q3-R9-52_MAXAC.329,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,23,4624898,1143634,201082.5,96.06,1.38,TRUE,83.33,83_1,TRUE,83_1
GCA_016722465.1,Skiv_18-Q3-R9-52_MAXAC.311,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,NA,13,5106386,1806034,392798.9,96.67,0.49,TRUE,0,85_0,TRUE,85_0
GCA_016719815.1,Lyne_18-Q3-R50-59_BATAC.274,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,26,3733794,535811,143607.5,93.66,1.48,TRUE,33.33,88_1,TRUE,88_1
GCA_016719995.1,Lyne_18-Q3-R50-59_BAT3C.266,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp002381005,NA,4,3128202,2793762,782050.5,99.26,1.97,TRUE,83.33,104_1,TRUE,104_1
GCA_016720195.1,Viby_18-Q3-R106-67_MAXAC.156,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp002381005,NA,24,3025450,479341,126060.4,93.1,0.49,TRUE,0,104_1,TRUE,104_1
GCA_016720155.1,Viby_18-Q3-R106-67_MAXAC.144,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,24,4230242,935156,176260.1,98.49,2.96,TRUE,66.67,86_1,TRUE,86_2
GCA_016719015.1,Mari_18-Q3-R65-66_MAXAC.024,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,16,3707106,1509482,231694.1,98.28,0.49,TRUE,100,92_1,TRUE,92_1
GCA_016719165.1,Mari_18-Q3-R65-66_BAT3C.296,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,11,4036334,1141389,366939.5,94.8,0.74,TRUE,50,86_1,TRUE,86_1
GCA_016718105.1,OdNW_18-Q3-R42-56_MAXAC.195,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,NA,10,3952267,2415954,395226.7,99.01,2.46,TRUE,60,96_1,TRUE,96_1
GCA_016717985.1,Rand_18-Q3-R56-63_BAT3C.301,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,29,3188609,261580,109952,94.17,0.49,TRUE,100,93_1,TRUE,93_4
GCA_016718745.1,OdNE_18-Q3-R46-58_MAXAC.077,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,NA,23,4224817,1215174,183687.7,95.81,1.48,TRUE,0,97_1,TRUE,97_2
GCA_016710745.1,Hirt_18-Q3-R61-65_MAXAC.324_sub,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,NA,15,4089044,1787516,272602.9,98.03,2.71,TRUE,75,99_0,TRUE,99_0
GCA_016711005.1,Hirt_18-Q3-R61-65_BAT3C.594,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,NA,44,4273230,949652,97118.9,95.4,4.94,TRUE,75,96_1,TRUE,96_4
GCA_016710935.1,Hirt_18-Q3-R61-65_BATAC.207,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,NA,15,3941681,884235,262778.7,93.1,2.27,TRUE,87.5,98_0,TRUE,98_0
GCA_016711945.1,Hade_18-Q3-R52-61_BATAC.34,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,19,3546661,1023817,186666.4,92.24,1.49,TRUE,25,90_1,TRUE,90_2
GCA_016710395.1,Hjor_18-Q3-R7-51_MAXAC.114,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp002381005,NA,32,3071735,360555,95991.7,98.39,0.49,TRUE,0,104_1,TRUE,104_1
GCA_016710165.1,EsbE_18-Q3-R3-47_MAXAC.191,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,3,13,4000215,2357667,307708.8,98.28,0.74,TRUE,0,101_0,TRUE,101_0
GCA_016709685.1,EsbW_18-Q3-R4-48_BATAC.313,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,5,3647345,1686120,729469,97.54,0.49,TRUE,100,92_1,TRUE,92_1
GCA_016708275.1,Bjer_18-Q3-R1-45_MAXAC.202,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp002381005,NA,9,3263156,1129230,362572.9,98.89,2.22,TRUE,33.33,104_1,TRUE,104_1
GCA_016708085.1,Damh_18-Q3-R51-60_BAT3C.395,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,NA,25,3580314,465846,143212.6,91.01,1.18,TRUE,50,96_1,TRUE,96_2
GCA_016708765.1,Bjer_18-Q3-R1-45_BATAC.444,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,8,3525934,1026529,440741.8,97.37,0.74,TRUE,0,90_1,TRUE,90_1
GCA_016709045.1,Bjer_18-Q3-R1-45_BAT3C.2,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,22,3873111,860277,176050.5,93.08,2.13,TRUE,33.33,88_1,TRUE,88_1
GCA_016706495.1,Ejby_18-Q3-R6-50_MAXAC.157,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,NA,14,3784577,984165,270326.9,97.96,2.66,TRUE,70.59,96_1,TRUE,96_1
GCA_016706785.1,Ejby_18-Q3-R6-50_BAT3C.370,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp002381005,NA,5,2921588,1526652,584317.6,96.14,0,TRUE,0,104_1,TRUE,104_1
GCA_016705765.1,EsbE_18-Q3-R3-47_MAXAC.055,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,NA,34,4251844,568878,125054.2,94.52,2.22,TRUE,20,97_1,TRUE,97_5
GCA_016705635.1,EsbE_18-Q3-R3-47_MAXAC.166,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp002381005,NA,12,3336767,2661108,278063.9,99.51,2.46,TRUE,60,104_1,TRUE,104_1
GCA_016706245.1,EsbE_18-Q3-R3-47_BAT3C.162,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,NA,23,3425301,702266,148926.1,92.8,0.74,TRUE,50,100_1,TRUE,100_1
GCA_016706055.1,EsbE_18-Q3-R3-47_BATAC.289,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,19,3971089,527189,209004.7,96.31,2.46,TRUE,83.33,91_0,TRUE,91_0
GCA_016706205.1,EsbE_18-Q3-R3-47_BAT3C.200,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,11,3328793,1139933,302617.5,92.28,1.97,TRUE,100,93_1,TRUE,93_1
GCA_016704325.1,AalW_18-Q3-R10-53_BATAC.339,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA10324;g__;s__,NA,12,4921780,1283511,410148.3,90.64,1.01,TRUE,75,163_0,TRUE,163_0
GCA_016704945.1,AalE_18-Q3-R2-46_MAXAC.082,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,3,26,4276253,690365,164471.3,96.28,2.96,TRUE,57.14,97_1,TRUE,97_3
GCA_016704985.1,AalE_18-Q3-R2-46_MAXAC.039,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,2,14,4036635,1376792,288331.1,98.51,4.95,TRUE,81.82,92_1,TRUE,92_1
GCA_016703625.1,Aved_18-Q3-R54-62_BAT3C.258_sub,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,NA,15,3774284,1005498,251618.9,95.42,1.48,TRUE,0,96_1,TRUE,96_3
GCA_016703775.1,AalW_18-Q3-R10-53_MAXAC.364,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp002381005,NA,3,3097878,1968248,1032626,99.01,0,TRUE,0,104_1,TRUE,104_1
GCA_016702745.1,Aved_18-Q3-R54-62_MAXAC.105,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,NA,12,4663951,1498022,388662.6,96.06,0.74,TRUE,50,89_1,TRUE,89_1
GCA_016699815.1,Rand_18-Q3-R56-63_BAT3C.147_cln,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__Ferruginibacter sp002381005,NA,1,3045945,3045945,3045945,99.01,0,TRUE,0,104_1,TRUE,104_1
GCA_016706035.1,EsbE_18-Q3-R3-47_BATAC.228,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__,NA,3,3900387,3232176,1300129,94.87,1.76,TRUE,0,237_1,TRUE,237_1
GCA_016706275.1,EsbE_18-Q3-R3-47_BAT3C.144,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__,NA,5,3369823,1464357,673964.6,96.58,2.75,TRUE,0,236_1,TRUE,236_1
GCA_016711345.1,Hade_18-Q3-R52-61_MAXAC.360,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__,NA,14,4595114,4150144,328222.4,96.58,0.85,TRUE,0,234_0,TRUE,234_0
GCA_016719125.1,Mari_18-Q3-R65-66_BATAC.326,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__,NA,14,3886761,747823,277625.8,96.58,1.76,TRUE,0,237_1,TRUE,237_1
GCA_016720705.1,Vibo_18-Q3-R45-57_MAXAC.065,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__,NA,8,4036661,2341484,504582.6,97.44,1.76,TRUE,0,237_1,TRUE,237_1
GCA_016721095.1,Skiv_18-Q3-R9-52_MAXAC.113,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__,NA,39,3781336,430804,96957.3,90.79,1.76,TRUE,0,237_1,TRUE,237_1
GCA_016714265.1,EsbW_18-Q3-R4-48_MAXAC.080,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__,NA,19,4087816,1698061,215148.2,96.58,1.76,TRUE,0,237_1,TRUE,237_1
GCA_016712045.1,Hade_18-Q3-R52-61_BATAC.229,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__,NA,41,3716898,329640,90656,90.53,3.85,TRUE,60,236_2,TRUE,236_2
GCA_016716365.1,Kalu_18-Q3-R12-55_BAT3C.268,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__,NA,21,4391464,1104336,209117.3,95.73,4.61,TRUE,71.43,229_0,TRUE,229_0
GCA_016716305.1,Kalu_18-Q3-R12-55_BAT3C.355,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__OLB17 sp002333435,NA,2,3793765,3357313,1896882.5,95.73,1.76,TRUE,0,227_0,TRUE,227_0
GCA_016715795.1,Kalu_18-Q3-R12-55_MAXAC.141_sub,d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__OLB17;s__,NA,3,3307481,2245284,1102493.6,97.44,0.85,TRUE,0,238_0,TRUE,238_0
GCA_016722625.1,Skiv_18-Q3-R9-52_MAXAC.146,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__OLB7;f__OLB7;g__;s__,NA,2,3148786,3138347,1574393,96.61,0.55,TRUE,0,415_1,TRUE,415_1
GCA_016710285.1,Kalu_18-Q3-R12-55_MAXAC.169,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__OLB7;f__OLB7;g__OLB7;s__OLB7 sp001567195,NA,3,4441019,4352953,1480339.6,98.91,2.2,TRUE,0,439_0,TRUE,439_0
GCA_016700335.1,Ribe_18-Q3-R11-54_MAXAC.096_cln,d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__OLB7;f__OLB7;g__;s__,NA,1,3152895,3152895,3152895,97.7,0.73,TRUE,50,415_1,TRUE,415_1
GCA_016703445.1,Aved_18-Q3-R54-62_BATAC.192,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2746795;s__,NA,13,5798759,918034,446058.4,92.92,3.82,TRUE,0,208_1,TRUE,208_1
GCA_016711405.1,Hade_18-Q3-R52-61_MAXAC.236_sub,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__WTJY01;s__,NA,113,5674443,237382,50216.3,92.95,4.09,TRUE,20,212_0,TRUE,212_0
GCA_016707865.1,Damh_18-Q3-R51-60_MAXAC.008,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2746795;s__,NA,78,6832063,476887,87590.6,93.83,3.82,TRUE,0,208_1,TRUE,208_1
GCA_016705235.1,AalE_18-Q3-R2-46_BATAC.251,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2746795;s__,NA,7,5709216,1701057,815602.3,92.01,1.82,TRUE,0,208_1,TRUE,208_1
GCA_016720015.1,Lyne_18-Q3-R50-59_BAT3C.496,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2746795;s__,5,35,6422582,769439,183502.3,97.46,4.73,TRUE,16.67,208_1,TRUE,208_2
GCA_016716065.1,Kalu_18-Q3-R12-55_BATAC.47,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2746795;s__,7,29,6811151,1054204,234867.3,97.27,3.82,TRUE,0,209_0,TRUE,209_0
GCA_016716525.1,Kalu_18-Q3-R12-55_BAT3C.186,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__A4b;g__OLB13;s__,NA,10,5503990,2130107,550399,97.27,1.21,TRUE,100,245_0,TRUE,245_0
GCA_016716885.1,Hirt_18-Q3-R61-65_MAXAC.142,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__;s__,NA,204,7738549,312407,37934.1,90.73,4,TRUE,0,213_0,TRUE,213_0
GCA_016717205.1,Ribe_18-Q3-R11-54_BATAC.253,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__A4b;g__OLB15;s__,NA,20,7801835,1512566,390091.8,96.36,0.91,TRUE,0,218_1,TRUE,218_2
GCA_016712885.1,Fred_18-Q3-R57-64_MAXAC.112,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__A4b;g__OLB13;s__,NA,39,6159798,897636,157943.5,98,1.82,TRUE,50,244_0,TRUE,244_0
GCA_016713355.1,Fred_18-Q3-R57-64_BATAC.369,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__A4b;g__OLB15;s__,NA,48,8408442,1797305,175175.9,96.36,3.79,TRUE,83.33,218_1,TRUE,218_1
GCA_016713325.1,Fred_18-Q3-R57-64_BATAC.421,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__SBR1031;f__A4b;g__OLB15;s__,NA,107,9033822,1226158,84428.2,92.19,1.82,TRUE,100,457_0,TRUE,457_0
GCA_016713795.1,Fred_18-Q3-R57-64_BAT3C.529_sub,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__GCA-2746795;s__,6,28,7044028,969785,251572.4,97.92,3.82,TRUE,0,208_1,TRUE,208_3
GCA_016714645.1,OdNE_18-Q3-R46-58_MAXAC.011,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__M0108;s__,5,12,4482196,1465334,373516.3,97.98,1.38,TRUE,25,460_0,TRUE,460_0
GCA_016713575.1,Fred_18-Q3-R57-64_BATAC.223,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JAABQG01;s__,NA,55,4011430,356602,72935.1,90.02,1.43,TRUE,40,381_1,TRUE,381_9
GCA_016719055.1,Mari_18-Q3-R65-66_BATAC.397,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__,NA,58,5460314,402547,94143.3,95.61,2.34,TRUE,33.33,353_0,TRUE,353_0
GCA_016705605.1,AalE_18-Q3-R2-46_BAT3C.151,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JAABQG01;s__,NA,17,4043974,1216009,237880.8,94.7,0.47,TRUE,100,381_1,TRUE,381_1
GCA_016707245.1,Ega_18-Q3-R5-49_MAXAC.022,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JAABQG01;s__,NA,48,4595192,399169,95733.2,97.87,4.35,TRUE,46.15,381_1,TRUE,381_7
GCA_016709115.1,Bjer_18-Q3-R1-45_BAT3C.132,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__JAABQG01;s__,NA,15,3808083,886310,253872.2,90.2,0.47,TRUE,0,381_1,TRUE,381_6
